"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"L'Aquila,  Italy","L'Aquila"," Italy","L'Aquila, Abruzzo, Italy","42.1368853","13.610341022538911","0.0","0.0","0","1"
"Padua,  Italy","Padua"," Italy","Padua, Padova, Veneto, Italy","45.4077172","11.8734455","23.292","778.991","0","1"
"Budapest,  Hungary","Budapest"," Hungary","Budapest, V. kerület, Central Hungary, Hungary","47.4983815","19.0404707","342.629","1467.341","1","0"
"Besançon,  France","Besançon"," France","Besançon, Doubs, Bourgogne-Franche-Comté, Metropolitan France, 25000, France","47.2380222","6.0243622","377.415","1649.475","1","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","403.699","1787.095","1","0"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","425.752","1902.567","1","0"
"Liège,  Belgium","Liège"," Belgium","Liège, Wallonia, 4000, Belgium","50.6451381","5.5734203","466.995","2255.359","1","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","472.296","2300.88","1","0"
"Noordwijk,  Netherlands","Noordwijk"," Netherlands","Noordwijk, South Holland, Netherlands","52.2410856","4.4461969","511.195","2634.953","1","0"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","548.754","2913.779","1","0"
"Liverpool,  United Kingdom","Liverpool"," United Kingdom","Liverpool, North West England, England, United Kingdom","53.4071991","-2.99168","653.612","3510.487","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","657.21","2787.829","2","0"
"Aveiro,  Portugal","Aveiro"," Portugal","Aveiro, Centro, Portugal","40.640496","-8.6537841","690.246","3718.959","1","0"
"Uppsala,  Sweden","Uppsala"," Sweden","Uppsala, Uppsala kommun, Uppsala County, 753 20, Sweden","59.8586126","17.6387436","736.024","3979.467","1","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","843.421","4590.512","1","0"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","940.688","4568.239","2","0"
"Bordeaux,  France","Bordeaux"," France","Bordeaux, Gironde, New Aquitaine, Metropolitan France, France","44.841225","-0.5800364","959.238","4727.55","2","0"
"Aarhus,  Denmark","Aarhus"," Denmark","Aarhus, Aarhus Municipality, Central Denmark Region, 8000, Denmark","56.1496278","10.2134046","1182.026","6308.521","2","0"
"Warsaw,  Poland","Warsaw"," Poland","Warsaw, Masovian Voivodeship, Poland","52.2319581","21.0067249","1488.153","7514.685","3","0"
"Kharkiv,  Ukraine","Kharkiv"," Ukraine","Kharkiv, Харківська міська громада, Kharkiv Raion, Kharkiv Oblast, Ukraine","49.9902794","36.2303893","2156.722","11646.186","3","0"
"Turin,  Italy","Turin"," Italy","Turin, Torino, Piemont, Italy","45.0677551","7.6824892","2264.471","9243.523","8","0"
"Princeton,  United States","Princeton"," United States","Princeton, Mercer County, New Jersey, United States","40.3492744","-74.6592958","2300.203","14047.046","1","0"
"Philadelphia,  United States","Philadelphia"," United States","Philadelphia, Philadelphia County, Pennsylvania, United States","39.9527237","-75.1635262","2319.626","14167.428","1","0"
"Bryn Mawr,  United States","Bryn Mawr"," United States","Bryn Mawr, Lower Merion Township, Montgomery County, Pennsylvania, 19041-1228, United States","40.0198335","-75.3046299","2321.478","14178.911","1","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","2337.686","14279.364","1","0"
"Greenbelt,  United States","Greenbelt"," United States","Greenbelt, Good Luck Road, New Carrollton, Prince George's County, Maryland, 20706, United States","38.9937333","-76.883065797021","2378.369","14531.523","1","0"
"Ann Arbor,  United States","Ann Arbor"," United States","Ann Arbor, Washtenaw County, Michigan, United States","42.2681569","-83.7312291","2459.239","15032.755","1","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","3189.011","19555.894","1","0"
"Mexico City,  Mexico","Mexico City"," Mexico","Mexico City, Mexico","19.4326296","-99.1331785","3360.062","20616.069","1","0"
"Santiago,  Chile","Santiago"," Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","-33.4377756","-70.6504502","3906.345","24001.942","1","0"
"Sydney,  Australia","Sydney"," Australia","Sydney, New South Wales, Australia","-33.8548157","151.2164539","5270.645","32457.899","1","0"
"Austin,  United States","Austin"," United States","Austin, Travis County, Texas, United States","30.2711286","-97.7436995","6093.7","37349.554","2","0"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","6834.44","41731.025","3","0"
"Shanghai,  China","Shanghai"," China","Shanghai, Huangpu District, Shanghai, 200001, China","31.2322758","121.4692071","11785.823","72210.133","4","0"
