location,city,country,address,latitude,longitude,co2_kg,distance_km,plane trips_amount,train trips_amount
"Sexten, Bozen, Italy",Sexten,Italy,"Sexten, Bozen, Italy",46.7024606372226,12.3484684444882,0,0,0,0
"Innsbruck,  Austria",Innsbruck, Austria,"Innsbruck, Tyrol, Austria",47.2654296,11.3927685,5.734,191.762,0,1
"Ferrara,  Italy",Ferrara, Italy,"Ferrara, Emilia-Romagna, Italy",44.76676425,11.8279389956402,13.1,438.115,0,1
"Padua,  Italy",Padua, Italy,"Padua, Padova, Veneto, Italy",45.4077172,11.8734455,17.776,594.526,0,2
"Zurich,  Switzerland",Zurich, Switzerland,"Zurich, District Zurich, Zurich, Switzerland",47.3744489,8.5410422,17.83,596.311,0,1
"Vienna,  Austria",Vienna, Austria,"Vienna, Austria",48.2083537,16.3725042,20.666,691.163,0,1
"Ljubljana,  Slovenia",Ljubljana, Slovenia,"Ljubljana, Upravna Enota Ljubljana, 1000, Slovenia",46.0499803,14.5068602,21.604,722.553,0,2
"Prague,  Czechia",Prague, Czechia,"Prague, Czechia",50.0596288,14.446459273258,24.162,808.097,0,1
"Lausanne,  Switzerland",Lausanne, Switzerland,"Lausanne, District de Lausanne, Vaud, Switzerland",46.5218269,6.6327025,26.139,874.23,0,1
"Tautenburg,  Germany",Tautenburg, Germany,"Tautenburg, Verwaltungsgemeinschaft Dornburg-Camburg, Saale-Holzland-Kreis, Thuringia, Germany",50.9915287,11.7157817,28.653,958.287,0,1
"Annecy,  France",Annecy, France,"Annecy, Upper Savoy, Auvergne-Rhône-Alpes, Metropolitan France, France",45.8992348,6.1288847,29.069,972.196,0,1
"Osservatorio astrofisico di Arcetri,  Italy",Osservatorio astrofisico di Arcetri, Italy,"Osservatorio astrofisico di Arcetri, Via Guglielmo Righini, Pian dei Giullari, Quartiere 3, Florence, Metropolitan City of Florence, Tuscany, 50125, Italy",43.75018505,11.2541735578515,40.585,1357.369,0,2
"Munich,  Germany",Munich, Germany,"Munich, Bavaria, Germany",48.1371079,11.5753822,40.621,1358.562,0,4
"Turin,  Italy",Turin, Italy,"Turin, Torino, Piemont, Italy",45.0677551,7.6824892,48.365,1617.553,0,2
"Brera,  Italy",Brera, Italy,"Brera, Cascina Ronco, Vedano Olona, Varese, Lombardy, 21043, Italy",45.7706425,8.8829619,51.326,1716.582,0,3
"Milan,  Italy",Milan, Italy,"Milan, Lombardy, Italy",45.4668,9.1905,66.919,2238.1,0,4
"Heidelberg,  Germany",Heidelberg, Germany,"Heidelberg, Baden-Württemberg, Germany",49.4093582,8.694724,72.724,2432.237,0,3
"Triest,  Italy",Triest, Italy,"Triest, UTI Giuliana / Julijska MTU, Friuli-Venezia Giulia, Italy",45.6504806,13.7931263,86.825,2903.853,0,9
"Garching bei München,  Germany",Garching bei München, Germany,"Garching bei München, Landkreis München, Bavaria, 85748, Germany",48.2513878,11.6509662,96.901,3240.847,0,9
"Bologna,  Italy",Bologna, Italy,"Bologna, Emilia-Romagna, Italy",44.4937577,11.3430308,215.852,7219.138,0,14
"Krakow,  Poland",Krakow, Poland,"Krakow, Wieliczka County, Lesser Poland Voivodeship, Poland",50.0469432,19.9971534358367,320.485,1351.4,1,0
"Barcelona,  Spain",Barcelona, Spain,"Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain",41.3828939,2.1774322,438.243,2008.434,1,0
"Hatfield,  United Kingdom",Hatfield, United Kingdom,"Hatfield, Welwyn Hatfield, Hertfordshire, East of England, England, United Kingdom",51.7634675,-0.2258741,453.668,2140.9,1,0
"Cambridge,  United Kingdom",Cambridge, United Kingdom,"Cambridge, Cambridgeshire, East of England, England, United Kingdom",52.19758465,0.139153737368744,453.88,2142.724,1,0
"Nottingham,  United Kingdom",Nottingham, United Kingdom,"Nottingham, Nottinghamshire, East Midlands, England, United Kingdom",52.9534193,-1.1496461,481.249,2377.77,1,0
"Turku,  Finland",Turku, Finland,"Turku, Turun seutukunta, Southwest Finland, South-Western Finland, Mainland Finland, Finland",60.4517531,22.2670522,619.735,3317.708,1,0
"Helsinki,  Finland",Helsinki, Finland,"Helsinki, Helsinki sub-region, Uusimaa, Southern Finland, Mainland Finland, Finland",60.1674881,24.9427473,636.765,3414.621,1,0
"Hamburg,  Germany",Hamburg, Germany,"Hamburg, Germany",53.550341,10.000654,720.28,3118.054,2,0
