"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Liège,  Belgium","Liège"," Belgium","Liège, Wallonia, 4000, Belgium","50.6451381","5.5734203","0.0","0.0","0","18"
"Amsterdam,  Netherlands","Amsterdam"," Netherlands","Amsterdam, North Holland, Netherlands","52.3727598","4.8936041","11.827","395.556","0","1"
"Cologne,  Germany","Cologne"," Germany","Cologne, North Rhine-Westphalia, Germany","50.938361","6.959974","12.291","411.078","0","2"
"Namur,  Belgium","Namur"," Belgium","Namur, Wallonia, 5000, Belgium","50.4665284","4.8661892","16.076","537.648","0","5"
"Oxford,  United Kingdom","Oxford"," United Kingdom","Oxford, Oxfordshire, South East England, England, United Kingdom","51.7520131","-1.2578499","250.099","982.869","1","0"
"Coventry,  United Kingdom","Coventry"," United Kingdom","Coventry, West Midlands Combined Authority, West Midlands, England, United Kingdom","52.4081812","-1.510477","263.891","1055.081","1","0"
"Birmingham,  United Kingdom","Birmingham"," United Kingdom","Birmingham, West Midlands Combined Authority, West Midlands, England, United Kingdom","52.4796992","-1.9026911","274.483","1110.537","1","0"
"Berlin,  Germany","Berlin"," Germany","Berlin, 10117, Germany","52.5170365","13.3888599","283.312","1156.764","1","0"
"Lund,  Sweden","Lund"," Sweden","Lund, Lund Municipality, Skåne County, Sweden","55.7029296","13.1929449","351.498","1513.779","1","0"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","377.812","1651.559","1","0"
"Toulouse,  France","Toulouse"," France","Toulouse, Haute-Garonne, Occitania, Metropolitan France, France","43.6044622","1.4442469","384.229","1685.155","1","0"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","438.895","1638.193","2","0"
"Zurich,  Switzerland","Zurich"," Switzerland","Zurich, District Zurich, Zurich, Switzerland","47.3744489","8.5410422","449.328","1692.556","2","0"
"Geneva,  Switzerland","Geneva"," Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","503.599","1983.54","2","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","538.089","1830.735","3","0"
"Aveiro,  Portugal","Aveiro"," Portugal","Aveiro, Centro, Portugal","40.640496","-8.6537841","586.249","3127.147","1","0"
"Coimbra,  Portugal","Coimbra"," Portugal","Coimbra, Centro, Portugal","40.2111931","-8.4294632","595.04","3177.179","1","0"
"Marrakesh,  Morocco","Marrakesh"," Morocco","Marrakesh, arrondissement de Marrakech-Medina مراكش المدينة, Pachalik de Marrakech, Marrakesh Prefecture, Marrakech-Safi, 40034, Morocco","31.6258257","-7.9891608","877.778","4783.669","1","0"
"Budapest,  Hungary","Budapest"," Hungary","Budapest, V. kerület, Central Hungary, Hungary","47.4983815","19.0404707","893.036","4158.998","2","0"
"Bordeaux,  France","Bordeaux"," France","Bordeaux, New Aquitaine, Metropolitan France, France","44.841225","-0.5800364","1094.721","4751.964","3","0"
"Cambridge,  United Kingdom","Cambridge"," United Kingdom","Cambridge, Cambridgeshire, East of England, England, United Kingdom","52.197584649999996","0.13915373736874398","1106.419","4143.327","5","0"
"Bern,  Switzerland","Bern"," Switzerland","Bern, Bern-Mittelland administrative district, Bernese Mittelland administrative region, Bern, Switzerland","46.9482713","7.4514512","1371.713","5201.295","6","0"
"Montreal,  Canada","Montreal"," Canada","Montreal, Urban agglomeration of Montreal, Montreal (06), Quebec, Canada","45.4972159","-73.6103642","1848.961","11250.243","1","0"
