"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Sofia,  Bulgaria","Sofia"," Bulgaria","Sofia, Sofia City, Sofia-City, Bulgaria","42.6978634","23.3221789","0.0","0.0","0","12"
"Skopje,  North Macedonia","Skopje"," North Macedonia","Skopje, Municipality of Centar, City of Skopje, Skopje Region, North Macedonia","41.9960924","21.4316495","10.397","347.714","0","1"
"Shumen,  Bulgaria","Shumen"," Bulgaria","Shumen, Bulgaria","43.2703797","26.9247362","17.931","599.71","0","1"
"Varna,  Bulgaria","Varna"," Bulgaria","Varna, Bulgaria","43.2073873","27.9166653","22.613","756.285","0","1"
"Canakkale,  Turkey","Canakkale"," Turkey","Canakkale, Marmara Region, Turkey","40.0549886","26.9278292","25.145","840.97","0","1"
"Szeged,  Hungary","Szeged"," Hungary","Szeged, Szegedi járás, Csongrád-Csanád County, Southern Great Plain, Great Plain and North, Hungary","46.2546312","20.1486016","112.126","3750.044","0","4"
"Belgrade,  Serbia","Belgrade"," Serbia","Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","44.8178131","20.4568974","118.183","3952.619","0","6"
"Rozhen,  Bulgaria","Rozhen"," Bulgaria","Rozhen, Sandanski, Blagoevgrad, 2820, Bulgaria","41.533011","23.4332615","186.36","6232.776","0","24"
"Hatfield,  United Kingdom","Hatfield"," United Kingdom","Hatfield, Welwyn Hatfield, Hertfordshire, East of England, England, United Kingdom","51.7634675","-0.2258741","750.426","4061.426","1","0"
"Prague,  Czechia","Prague"," Czechia","Prague, Czechia","50.0596288","14.446459273258009","903.971","4252.908","2","0"
"Armagh,  United Kingdom","Armagh"," United Kingdom","Armagh, County Armagh, Northern Ireland, BT61 7DJ, United Kingdom","54.3481977","-6.6540432","927.428","5062.802","1","0"
"Byurakan,  Armenia","Byurakan"," Armenia","Byurakan, Ashtarak region, Aragatsotn Province, Armenia","40.338002","44.2714773","1309.967","7036.59","2","0"
