location,city,country,address,latitude,longitude,co2_kg,distance_km,plane trips_amount,train trips_amount
"Matera, Italy",Matera,Italy,"Matera, Italy",40.6681462834,16.6018852594,0,0,0,0
"Potenza,  Italy",Potenza, Italy,"Potenza, Basilicata, Italy",40.5183188,15.8209599902,6.668,223.005,0,2
"Gran Sasso,  Italy",Gran Sasso, Italy,"Gran Sasso, 12, Via Luigi Vinciguerra, Coste Sant'Agostino, San Giorgio, Scapriano, Teramo, Abruzzo, 64100, Italy",42.6613631,13.7008615,20.173,674.673,0,1
"Capodimonte,  Italy",Capodimonte, Italy,"Capodimonte, Viterbo, Lazio, Italy",42.546527,11.904755,53.375,1785.131,0,2
"Rome,  Italy",Rome, Italy,"Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,110.822,3706.43,0,5
"Naples,  Italy",Naples, Italy,"Naples, Napoli, Campania, Italy",40.8359336,14.2487826,126.699,4237.441,0,11
"Thessaloniki,  Greece",Thessaloniki, Greece,"Thessaloniki, Thessaloniki Municipal Unit, Municipality of Thessaloniki, Thessaloniki Regional Unit, Central Macedonia, Macedonia and Thrace, 54626, Greece",40.6403167,22.9352716,271.056,1092.595,1,0
"Ferrara,  Italy",Ferrara, Italy,"Ferrara, Emilia-Romagna, Italy",44.76676425,11.8279389956,296.274,1224.631,1,0
"Cagliari,  Italy",Cagliari, Italy,"Cagliari, Sardinia, Italy",39.2169525,9.1128513,308.01,1286.083,1,0
"Genoa,  Italy",Genoa, Italy,"Genoa, Liguria, Italy",44.40726,8.9338624,352.29,1517.926,1,0
"Milan,  Italy",Milan, Italy,"Milan, Lombardy, Italy",45.4668,9.1905,373.112,1626.946,1,0
"Marseille,  France",Marseille, France,"Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, Metropolitan France, 13000, France",43.2961743,5.3699525,430.624,1943.003,1,0
"Prague,  Czechia",Prague, Czechia,"Prague, Czechia",50.0596288,14.4464592733,455.987,2160.818,1,0
"Strasbourg,  France",Strasbourg, France,"Strasbourg, Bas-Rhin, Grand Est, Metropolitan France, France",48.584614,7.7507127,469.229,2274.545,1,0
"Warsaw,  Poland",Warsaw, Poland,"Warsaw, Masovian Voivodeship, Poland",52.2319581,21.0067249,520.28,2710.179,1,0
"Berlin,  Germany",Berlin, Germany,"Berlin, 10117, Germany",52.5170365,13.3888599,522.11,2724.701,1,0
"Ankara,  Turkey",Ankara, Turkey,"Ankara, Çankaya, Ankara, Central Anatolia Region, 06420, Turkey",39.9207893,32.8540412,529.271,2781.52,1,0
"Liège,  Belgium",Liège, Belgium,"Liège, Wallonia, 4000, Belgium",50.6451381,5.5734203,534.944,2826.531,1,0
"Valencia,  Spain",Valencia, Spain,"Valencia, Comarca de València, Valencia, Valencian Community, Spain",39.4697065,-0.3763353,542.139,2876.137,1,0
"Hamburg,  Germany",Hamburg, Germany,"Hamburg, Germany",53.550341,10.000654,576.508,3071.716,1,0
"Cartagena,  Spain",Cartagena, Spain,"Cartagena, Campo de Cartagena y Mar Menor, Region of Murcia, Spain",37.6019353,-0.9841152,577.326,3076.374,1,0
"San Sebastián,  Spain",San Sebastián, Spain,"San Sebastián, Donostialdea, Gipuzkoa, Autonomous Community of the Basque Country, Spain",43.3224219,-1.9838889,584.154,3115.226,1,0
"Oran,  Algeria",Oran, Algeria,"Oran, Oran District, Oran, Algeria",35.7032751,-0.6492976,594.054,3171.565,1,0
"Pisa,  Italy",Pisa, Italy,"Pisa, Tuscany, Italy",43.7159395,10.4018624,597.443,2474.894,2,0
"Padua,  Italy",Padua, Italy,"Padua, Padova, Veneto, Italy",45.4077172,11.8734455,633.883,2665.69,2,0
