"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Flagstaff,  United States","Flagstaff"," United States","Flagstaff, Coconino County, Arizona, United States","35.1987522","-111.6518229","0.0","0.0","0","15"
"Tucson,  United States","Tucson"," United States","Tucson, Pima County, Arizona, United States","32.2228765","-110.9748477","20.139","673.545","0","1"
"Santa Fe,  United States","Santa Fe"," United States","Santa Fe, Santa Fe County, New Mexico, United States","35.6876096","-105.9384569","261.142","1040.685","1","0"
"Pasadena,  United States","Pasadena"," United States","Pasadena, California, United States","34.1476452","-118.1444779","293.484","1210.027","1","0"
"Baton Rouge,  United States","Baton Rouge"," United States","Baton Rouge, East Baton Rouge Parish, Louisiana, United States","30.4459596","-91.18738","732.552","3959.711","1","0"
"New Haven,  United States","New Haven"," United States","New Haven, New Haven County, Connecticut, United States","41.298434349999994","-72.93102342707913","1226.441","6838.61","1","0"
"Mountain View,  United States","Mountain View"," United States","Mountain View, Santa Clara County, California, United States","37.3893889","-122.0832101","1287.689","5793.075","3","0"
"Ann Arbor,  United States","Ann Arbor"," United States","Ann Arbor, Washtenaw County, Michigan, United States","42.2681569","-83.7312291","1855.885","10131.392","2","0"
"Burgos,  Spain","Burgos"," Spain","Burgos, Castile and León, Spain","42.343926","-3.696977","2844.79","17422.409","1","0"
"Nice,  France","Nice"," France","Nice, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, France","43.7009358","7.2683912","12124.907","74311.778","4","0"
"Atlanta,  United States","Atlanta"," United States","Atlanta, Fulton County, Georgia, United States","33.7489924","-84.3902644","15554.503","84877.062","17","0"
