"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Ann Arbor,  United States","Ann Arbor"," United States","Ann Arbor, Washtenaw County, Michigan, United States","42.2681569","-83.7312291","4181.867","25499.983","2","0"
"Knoxville,  United States","Knoxville"," United States","Knoxville, Knox County, Tennessee, United States","35.9603948","-83.9210261","4482.477","27363.167","2","0"
"Oak Ridge,  United States","Oak Ridge"," United States","Oak Ridge, Anderson County, Tennessee, United States","36.0103562","-84.2696449","4495.202","27442.037","2","0"
"Huntsville,  United States","Huntsville"," United States","Huntsville, Madison County, Alabama, United States","34.729847","-86.5859011","4657.268","28446.525","2","0"
"Beijing,  China","Beijing"," China","Beijing, 100051, China","39.906217","116.3912757","5369.989","32863.982","2","0"
"Canberra,  Australia","Canberra"," Australia","Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia","-35.2975906","149.1012676","5493.28","33837.792","1","0"
"Stony Brook,  United States","Stony Brook"," United States","Stony Brook, Suffolk County, New York, United States","40.9087015","-73.13960360056436","5682.725","34592.672","3","0"
"University of California,  United States","University of California"," United States","University of California, Berkeley, Derby Street, Claremont, Berkeley, Alameda County, California, 94720-1076, United States","37.8753497","-122.23963364918777","5834.243","35741.436","2","0"
"East Lansing,  United States","East Lansing"," United States","East Lansing, Ingham County, Michigan, United States","42.7320307","-84.4721678","6287.358","38340.202","3","0"
"Nagoya,  Japan","Nagoya"," Japan","Nagoya, Aichi Prefecture, Japan","35.1851045","136.8998438","6292.93","38584.386","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","6337.719","38861.992","2","0"
