"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Antofagasta,  Chile","Antofagasta"," Chile","Antofagasta, Provincia de Antofagasta, Antofagasta Region, Chile","-23.6463741","-70.3980033","0.0","0.0","0","29"
"Tarapacá Region,  Chile","Tarapacá Region"," Chile","Tarapacá Region, Chile","-20.1636672","-69.5463448","23.746","794.195","0","1"
"Copiapó,  Chile","Copiapó"," Chile","Copiapó, Provincia de Copiapó, Atacama Region, Chile","-27.3664685","-70.3322753","222.658","7446.758","0","9"
"Cordoba,  Argentina","Cordoba"," Argentina","Cordoba, Municipio de Córdoba, Pedanía Capital, Departamento Capital, Córdoba, X5000, Argentina","-31.4173391","-64.183319","450.952","2117.581","1","0"
"Pereyra,  Argentina","Pereyra"," Argentina","Pereyra, Gualeguaychu, Distrito Costa Uruguay Norte, Departamento Gualeguaychú, Entre Ríos Province, Argentina","-33.0854139","-58.2661475","592.807","3164.471","1","0"
"Valdivia,  Chile","Valdivia"," Chile","Valdivia, Provincia de Valdivia, Los Ríos Region, Chile","-39.8141262","-73.2459859","675.511","3635.106","1","0"
"Quito,  Ecuador","Quito"," Ecuador","Quito, Pichincha, Ecuador","-0.1692388","-78.50431437255514","1006.348","5506.498","1","0"
"Belo Horizonte,  Brazil","Belo Horizonte"," Brazil","Belo Horizonte, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Southeast Region, Brazil","-19.9227318","-43.9450948","1008.219","5517.015","1","0"
"Pereira,  Colombia","Pereira"," Colombia","Pereira, Centro, Perimetro Urbano Pereira, Pereira, Risaralda, Región Andina, 660002, Colombia","4.8142613","-75.6946776","1171.111","6432.806","1","0"
"Ilhéus,  Brazil","Ilhéus"," Brazil","Ilhéus, Região Geográfica Imediata de Ilhéus – Itabuna, Região Geográfica Intermediária de Ilhéus-Itabuna, Bahia, Northeast Region, Brazil","-14.792599","-39.0453843","1227.719","6854.617","1","0"
"Lima,  Peru","Lima"," Peru","Lima, Province of Lima, Lima Metropolitan Area, Lima, Peru","-12.0621065","-77.0365256","1656.406","8799.06","3","0"
"Querétaro,  Mexico","Querétaro"," Mexico","Querétaro, Mexico","20.8542575","-99.84756","1933.401","11773.601","1","0"
"Guanajuato,  Mexico","Guanajuato"," Mexico","Guanajuato, Mexico","20.9876996","-101.0","1959.409","11934.803","1","0"
"Rio de Janeiro,  Brazil","Rio de Janeiro"," Brazil","Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil","-22.9110137","-43.2093727","2027.573","11096.637","2","0"
"Baton Rouge,  United States","Baton Rouge"," United States","Baton Rouge, East Baton Rouge Parish, Louisiana, United States","30.4459596","-91.18738","2102.422","12821.197","1","0"
"Porto Alegre,  Brazil","Porto Alegre"," Brazil","Porto Alegre, Região Geográfica Imediata de Porto Alegre, Metropolitan Region of Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, South Region, Brazil","-30.0324999","-51.2303767","2246.998","12159.918","3","0"
"Mexicali,  Mexico","Mexicali"," Mexico","Mexicali, Municipio de Mexicali, Baja California, 21000, Mexico","32.6248622","-115.448325","2574.304","15745.931","1","0"
"Durban,  South Africa","Durban"," South Africa","Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4057, South Africa","-29.861825","31.009909","3175.544","19472.427","1","0"
"La Serena,  Chile","La Serena"," Chile","La Serena, Provincia de Elqui, Coquimbo Region, Chile","-29.902631","-71.2520253","3300.741","14016.064","10","0"
"Hilo,  United States","Hilo"," United States","Hilo, Hawaiʻi County, Hawaii, United States","19.7073734","-155.0815803","3376.949","20720.738","1","0"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","3385.168","20771.681","1","0"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","3513.409","21566.517","1","0"
"São José dos Campos,  Brazil","São José dos Campos"," Brazil","São José dos Campos, Região Imediata de São José dos Campos, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Southeast Region, Brazil","-23.1860383","-45.8866816","3662.929","19988.2","4","0"
"Padua,  Italy","Padua"," Italy","Padua, Padova, Veneto, Italy","45.4077172","11.8734455","3675.253","22569.629","1","0"
"Autonomous City of Buenos Aires,  Argentina","Autonomous City of Buenos Aires"," Argentina","Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","-34.6075682","-58.4370894","3765.392","20173.602","6","0"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","3791.275","23288.74","1","0"
"Montevideo,  Uruguay","Montevideo"," Uruguay","Montevideo, Uruguay","-34.9058916","-56.1913095","4138.257","22295.449","6","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","4318.189","26554.558","1","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","5463.28","33651.852","1","0"
"Antioquia,  Colombia","Antioquia"," Colombia","Antioquia, Región Andina, Colombia","7.0000085","-75.5000086","6158.707","34524.862","5","0"
