"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","0.0","0.0","0","8"
"Marseille,  France","Marseille"," France","Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, Metropolitan France, 13000, France","43.2961743","5.3699525","191.892","675.527","1","0"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","255.555","1011.432","1","0"
"Valencia,  Spain","Valencia"," Spain","Valencia, Comarca de València, Valencia, Valencian Community, Spain","39.4697065","-0.3763353","357.298","1213.05","2","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","390.033","1715.542","1","0"
"Tübingen,  Germany","Tübingen"," Germany","Tübingen, Landkreis Tübingen, Baden-Württemberg, Germany","48.5236164","9.0535531","427.939","1919.942","1","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","443.426","2052.946","1","0"
"Liège,  Belgium","Liège"," Belgium","Liège, Wallonia, 4000, Belgium","50.6451381","5.5734203","451.811","2124.954","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","452.854","2133.914","1","0"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","462.08","2213.149","1","0"
"Dwingeloo,  Netherlands","Dwingeloo"," Netherlands","Dwingeloo, Westerveld, Drenthe, Netherlands","52.8333065","6.3669419","509.811","2623.067","1","0"
"Dublin,  Ireland","Dublin"," Ireland","Dublin, Dublin 1, Leinster, Ireland","53.3497645","-6.2602732","554.138","2944.416","1","0"
"Jaén,  Spain","Jaén"," Spain","Jaén, Andalusia, Spain","37.9557275","-3.492055612037218","595.952","2467.091","2","0"
"Krakow,  Poland","Krakow"," Poland","Krakow, Wieliczka County, Lesser Poland Voivodeship, Poland","50.0469432","19.997153435836697","626.829","3358.075","1","0"
"San Cristóbal de La Laguna,  Spain","San Cristóbal de La Laguna"," Spain","San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canary Islands, Spain","28.4857715","-16.3159422","811.586","4409.464","1","0"
"Innsbruck,  Austria","Innsbruck"," Austria","Innsbruck, Tyrol, Austria","47.2654296","11.3927685","865.791","3925.013","2","0"
"Zeuthen,  Germany","Zeuthen"," Germany","Zeuthen, Dahme-Spreewald, Brandenburg, 15738, Germany","52.3508259","13.6293881","1123.999","5978.31","2","0"
"Nizhny Novgorod,  Russia","Nizhny Novgorod"," Russia","Nizhny Novgorod, Nizhny Novgorod Oblast, Volga Federal District, Russia","56.328571","44.003506","1224.922","6819.586","1","0"
"Montreal,  Canada","Montreal"," Canada","Montreal, Urban agglomeration of Montreal, Montreal (06), Quebec, Canada","45.4972159","-73.6103642","1938.584","11805.728","1","0"
"Baltimore,  United States","Baltimore"," United States","Baltimore, Maryland, United States","39.2908816","-76.610759","2110.966","12874.155","1","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","2195.057","12038.239","2","0"
"University Park,  United States","University Park"," United States","University Park, Will County, Illinois, 60484, United States","41.4400344","-87.683377","2328.995","14225.5","1","0"
"West Lafayette,  United States","West Lafayette"," United States","West Lafayette, Tippecanoe County, Indiana, United States","40.4258686","-86.9080655","2331.489","14240.959","1","0"
"Bloemfontein,  South Africa","Bloemfontein"," South Africa","Bloemfontein, Mangaung Metropolitan Municipality, Free State, 9301, South Africa","-29.116395","26.215496","2686.156","16439.193","1","0"
"Sapporo,  Japan","Sapporo"," Japan","Sapporo, Ishikari Subprefecture, Hokkaido Prefecture, Japan","43.061936","141.3542924","3187.94","19549.255","1","0"
"Guangzhou City,  China","Guangzhou City"," China","Guangzhou City, Guangdong Province, China","23.1301964","113.2592945","3239.465","19868.608","1","0"
"Hiratsuka,  Japan","Hiratsuka"," Japan","Hiratsuka, Kanagawa Prefecture, Japan","35.357674","139.318278","3398.876","20856.644","1","0"
"La Plata,  Argentina","La Plata"," Argentina","La Plata, Partido de La Plata, Buenos Aires, Argentina","-34.9206797","-57.9537638","3411.351","20933.963","1","0"
"Greenbelt,  United States","Greenbelt"," United States","Greenbelt, Good Luck Road, New Carrollton, Prince George's County, Maryland, 20706, United States","38.9937333","-76.883065797021","4245.682","25895.509","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","10186.194","62505.253","3","0"
