"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Baltimore,  United States","Baltimore"," United States","Baltimore, Maryland, United States","39.2908816","-76.610759","0.0","0.0","0","5"
"Washington,  United States","Washington"," United States","Washington, District of Columbia, United States","38.8949924","-77.0365581","17.145","573.425","0","5"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","1366.18","5448.304","10","0"
"Miami,  United States","Miami"," United States","Miami, Miami-Dade County, Florida, United States","25.7741728","-80.19362","2889.261","15396.833","5","0"
"Chicago,  United States","Chicago"," United States","Chicago, Cook County, Illinois, United States","41.8755616","-87.6244212","3447.15","15562.521","8","0"
"Cambridge,  United States","Cambridge"," United States","Cambridge, Middlesex County, Massachusetts, United States","42.3750997","-71.1056157","4236.611","17283.062","15","0"
"Tucson,  United States","Tucson"," United States","Tucson, Pima County, Arizona, 85701, United States","32.2228765","-110.9748477","5787.7","31782.546","5","0"
"Los Angeles,  United States","Los Angeles"," United States","Los Angeles, California, United States","34.0536909","-118.242766","6251.754","37252.125","5","0"
"Seattle,  United States","Seattle"," United States","Seattle, King County, Washington, United States","47.6038321","-122.3300624","6268.114","37468.54","5","0"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","9594.677","58419.718","5","0"
"Canberra,  Australia","Canberra"," Australia","Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia","-35.2975906","149.1012676","10387.108","63960.174","2","0"
"Berlin,  Germany","Berlin"," Germany","Berlin, 10117, Germany","52.5170365","13.3888599","10903.51","66531.886","5","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","11724.108","71617.967","5","0"
