"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Green Bank Telescope,  United States","Green Bank Telescope"," United States","Green Bank Telescope, Slavin Hollow Road, Pocahontas County, West Virginia, 24944, United States","38.4330645","-79.83986281512446","0.0","0.0","0","6"
"Charlottesville,  United States","Charlottesville"," United States","Charlottesville, Virginia, United States","38.029306","-78.4766781","45.963","509.0","2","0"
"Morgantown,  United States","Morgantown"," United States","Morgantown, Monongalia County, West Virginia, United States","39.6296809","-79.9559437","48.197","533.74","2","0"
"Gaithersburg,  United States","Gaithersburg"," United States","Gaithersburg, Montgomery County, Maryland, United States","39.1399187","-77.1929215","128.451","485.004","1","0"
"University of Maryland,  United States","University of Maryland"," United States","University of Maryland, College Park, University Boulevard East, Berwyn, College Park, Prince George's County, Maryland, 20740, United States","38.99203005","-76.94610290199051","132.858","517.285","1","0"
"Greenbelt,  United States","Greenbelt"," United States","Greenbelt, Good Luck Road, New Carrollton, Prince George's County, Maryland, 20706, United States","38.9937333","-76.883065797021","134.319","527.991","1","0"
"Oberlin,  United States","Oberlin"," United States","Oberlin, Lorain County, Ohio, 44074, United States","41.2939386","-82.2173786","207.064","754.575","1","0"
"Ann Arbor,  United States","Ann Arbor"," United States","Ann Arbor, Washtenaw County, Michigan, United States","42.2681569","-83.7312291","268.243","1077.867","1","0"
"Augusta,  United States","Augusta"," United States","Augusta, Richmond County, Georgia, United States","33.4709714","-81.9748429","285.541","1168.436","1","0"
"Baltimore,  United States","Baltimore"," United States","Baltimore, Maryland, United States","39.2908816","-76.610759","351.253","1181.553","2","0"
"Washington,  United States","Washington"," United States","Washington, D.C., Cypress Gardens, Polk County, Florida, United States","27.991240050000002","-81.69091676456975","477.712","2347.4","1","0"
"Princeton,  United States","Princeton"," United States","Princeton, Mercer County, New Jersey, United States","40.3492744","-74.6592958","501.733","1973.772","2","0"
"University of Notre Dame du Lac,  United States","University of Notre Dame du Lac"," United States","University of Notre Dame du Lac, Warrick Street, Maple Lane, Saint Joseph County, Indiana, 46556, United States","41.704567749999995","-86.23822026017265","624.789","2618.076","2","0"
"Fort Worth,  United States","Fort Worth"," United States","Fort Worth, Tarrant County, Texas, United States","32.753177","-97.3327459","634.082","3399.349","1","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","853.783","3490.439","3","0"
"Albuquerque,  United States","Albuquerque"," United States","Albuquerque, Bernalillo County, New Mexico, United States","35.0841034","-106.650985","883.75","4817.244","1","0"
"Tacoma,  United States","Tacoma"," United States","Tacoma, Pierce County, Washington, United States","47.2495798","-122.4398746","1225.452","7121.045","1","0"
"Victoria,  Canada","Victoria"," Canada","Victoria, Capital Regional District, British Columbia, Canada","48.4283182","-123.3649533","1236.148","7262.534","1","0"
"University of California,  United States","University of California"," United States","University of California, Berkeley, Derby Street, Claremont, Berkeley, Alameda County, California, 94720-1076, United States","37.8753497","-122.23963364918777","1242.689","7349.061","1","0"
"Ithaka,  United States","Ithaka"," United States","Ithaka, 1230, Emerson Street, Old Palo Alto, Palo Alto, Santa Clara County, California, 94301, United States","37.438685899999996","-122.15369084532225","1243.445","7359.069","1","0"
"Madison,  United States","Madison"," United States","Madison, Dane County, Wisconsin, 53703, United States","43.074761","-89.3837613","1279.926","5726.406","3","0"
"Las Cruces,  United States","Las Cruces"," United States","Las Cruces, Doña Ana County, New Mexico, United States","32.3140354","-106.7798078","1850.582","10101.578","2","0"
"St Andrews,  United Kingdom","St Andrews"," United Kingdom","St Andrews, Fife, Scotland, KY16 9PA, United Kingdom","56.3403902","-2.7955844","1902.071","11579.415","1","0"
"Bochum,  Germany","Bochum"," Germany","Bochum, North Rhine-Westphalia, Germany","51.4818111","7.2196635","2159.579","13175.457","1","0"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","2168.289","13229.443","1","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","2221.961","13562.104","1","0"
"Beijing,  China","Beijing"," China","Beijing, Dongcheng District, Beijing, 100010, China","39.906217","116.3912757","3631.345","22297.488","1","0"
"Pasadena,  United States","Pasadena"," United States","Pasadena, California, United States","34.1476452","-118.1444779","3689.778","20646.731","3","0"
