"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","0.0","0.0","0","12"
"Toulouse,  France","Toulouse"," France","Toulouse, Haute-Garonne, Occitania, Metropolitan France, France","43.6044622","1.4442469","15.203","508.467","0","1"
"Valencia,  Spain","Valencia"," Spain","Valencia, Comarca de València, Valencia, Valencian Community, Spain","39.4697065","-0.3763353","18.135","606.525","0","1"
"Alicante,  Spain","Alicante"," Spain","Alicante, l'Alacantí, Alacant / Alicante, Valencian Community, Spain","38.3436365","-0.4881708","24.359","814.691","0","1"
"Coimbra,  Spain","Coimbra"," Spain","Coimbra, Carretera de Santa Ana, Santa Ana, Jumilla, Altiplano, Region of Murcia, 30520, Spain","38.4353536","-1.3275218","106.093","3548.251","0","4"
"Lyon,  France","Lyon"," France","Lyon, Métropole de Lyon, Departemental constituency of Rhône, Auvergne-Rhône-Alpes, Metropolitan France, France","45.7578137","4.8320114","265.336","1062.645","1","0"
"Cagliari,  Italy","Cagliari"," Italy","Cagliari, Sardinia, Italy","39.2169525","9.1128513","305.06","1270.635","1","0"
"Bir El Djir,  Algeria","Bir El Djir"," Algeria","Bir El Djir, Bir El Djir District, Oran, Algeria","35.719874","-0.5675118","319.576","1346.642","1","0"
"Tours,  France","Tours"," France","Tours, Indre-et-Loire, Centre-Loire Valley, Metropolitan France, France","47.3900474","0.6889268","321.486","1356.642","1","0"
"Annaba,  Algeria","Annaba"," Algeria","Annaba, Annaba District, Annaba, 23000, Algeria","36.8982165","7.7549272","326.923","1385.106","1","0"
"Pisa,  Italy","Pisa"," Italy","Pisa, Tuscany, Italy","43.7159395","10.4018624","337.995","1443.08","1","0"
"Varese,  Italy","Varese"," Italy","Varese, Lombardy, Italy","45.83971285","8.754157594917665","339.226","1449.523","1","0"
"Orléans,  France","Orléans"," France","Orléans, Loiret, Centre-Loire Valley, Metropolitan France, France","47.9027336","1.9086066","339.426","1450.569","1","0"
"Osservatorio astrofisico di Arcetri,  Italy","Osservatorio astrofisico di Arcetri"," Italy","Osservatorio astrofisico di Arcetri, Via Guglielmo Righini, Pian dei Giullari, Quartiere 3, Florence, Metropolitan City of Florence, Tuscany, 50125, Italy","43.75018505","11.254173557851482","363.402","1576.107","1","0"
"Florence,  Italy","Florence"," Italy","Florence, Metropolitan City of Florence, Tuscany, Italy","43.7698712","11.2555757","363.68","1577.564","1","0"
"Capodimonte,  Italy","Capodimonte"," Italy","Capodimonte, Viterbo, Lazio, Italy","42.546527","11.904755","373.359","1628.244","1","0"
"Épron,  France","Épron"," France","Épron, Caen, Calvados, Normandy, Metropolitan France, 14610, France","49.2227442","-0.3710407","403.912","1788.211","1","0"
"Padua,  Italy","Padua"," Italy","Padua, Padova, Veneto, Italy","45.4077172","11.8734455","406.675","1802.678","1","0"
"L'Aquila,  Italy","L'Aquila"," Italy","L'Aquila, Abruzzo, Italy","42.1368853","13.610341022538911","425.752","1902.567","1","0"
"Tübingen,  Germany","Tübingen"," Germany","Tübingen, Landkreis Tübingen, Baden-Württemberg, Germany","48.5236164","9.0535531","427.939","1919.942","1","0"
"Nova Gorica,  Slovenia","Nova Gorica"," Slovenia","Nova Gorica, Slovenia","45.9580549","13.6474706","449.386","2104.126","1","0"
"Brussels,  Belgium","Brussels"," Belgium","Brussels, City of Brussels, Brussels-Capital, Belgium","50.8436709","4.3674366933879565","452.473","2130.642","1","0"
"Portsmouth,  United Kingdom","Portsmouth"," United Kingdom","Portsmouth, South East England, England, United Kingdom","50.8036831","-1.075614","455.165","2153.756","1","0"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","462.08","2213.149","1","0"
"Oxford,  United Kingdom","Oxford"," United Kingdom","Oxford, Oxfordshire, South East England, England, United Kingdom","51.7520131","-1.2578499","479.686","2364.347","1","0"
"Zagreb,  Croatia","Zagreb"," Croatia","Zagreb, City of Zagreb, Croatia","45.8131847","15.9771774","486.966","2426.872","1","0"
"Norwich,  United Kingdom","Norwich"," United Kingdom","Norwich, Norfolk, East of England, England, United Kingdom","52.628606","1.29227","496.003","2504.484","1","0"
"Dublin,  Ireland","Dublin"," Ireland","Dublin, Dublin 1, Leinster, Ireland","53.3497645","-6.2602732","554.138","2944.416","1","0"
"County Durham,  United Kingdom","County Durham"," United Kingdom","County Durham, North East England, England, United Kingdom","54.666667","-1.75","565.692","3010.17","1","0"
"Belgrade,  Serbia","Belgrade"," Serbia","Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","44.8178131","20.4568974","574.037","3057.657","1","0"
"Ohrid,  North Macedonia","Ohrid"," North Macedonia","Ohrid, Municipality of Ohrid, Southwestern Region, North Macedonia","41.1170203","20.8017387","582.986","3108.58","1","0"
"Banská Bystrica,  Slovakia","Banská Bystrica"," Slovakia","Banská Bystrica, District of Banská Bystrica, Region of Banská Bystrica, Central Slovakia, Slovakia","48.7384028","19.1573494","584.729","3118.502","1","0"
"Wrocław,  Poland","Wrocław"," Poland","Wrocław, Trzebnica County, Lower Silesian Voivodeship, Poland","51.1263106","16.97819633051261","587.024","3131.562","1","0"
"Turin,  Italy","Turin"," Italy","Turin, Torino, Piemont, Italy","45.0677551","7.6824892","587.269","2421.626","2","0"
"Belfast,  United Kingdom","Belfast"," United Kingdom","Belfast, County Antrim, Northern Ireland, BT1 5GS, United Kingdom","54.5964411","-5.9302761","594.075","3171.686","1","0"
"Skopje,  North Macedonia","Skopje"," North Macedonia","Skopje, Municipality of Centar, City of Skopje, Skopje Region, North Macedonia","41.9960924","21.4316495","597.954","3193.756","1","0"
"Geneva,  Switzerland","Geneva"," Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","600.86","2492.786","2","0"
"Copenhagen,  Denmark","Copenhagen"," Denmark","Copenhagen, Copenhagen Municipality, Capital Region of Denmark, 1357, Denmark","55.6867243","12.5700724","655.482","3521.133","1","0"
"Brera,  Italy","Brera"," Italy","Brera, Cascina Ronco, Vedano Olona, Varese, Lombardy, 21043, Italy","45.7706425","8.8829619","680.479","2909.665","2","0"
"Bucharest,  Romania","Bucharest"," Romania","Bucharest, Romania","44.4361414","26.1027202","729.284","3941.113","1","0"
"Trento,  Italy","Trento"," Italy","Trento, Territorio Val d'Adige, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italy","46.0664228","11.1257601","802.361","3547.82","2","0"
"Caen,  France","Caen"," France","Caen, Calvados, Normandy, Metropolitan France, 14000, France","49.1813403","-0.3635615","804.309","3558.02","2","0"
"San Cristóbal de La Laguna,  Spain","San Cristóbal de La Laguna"," Spain","San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canary Islands, Spain","28.4857715","-16.3159422","811.586","4409.464","1","0"
"Strasbourg,  France","Strasbourg"," France","Strasbourg, Bas-Rhin, Grand Est, Metropolitan France, France","48.584614","7.7507127","821.736","3649.268","2","0"
"Palermo,  Italy","Palermo"," Italy","Palermo, Sicily, Italy","38.1112268","13.3524434","884.477","4085.492","2","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","905.708","4267.828","2","0"
"Darmstadt,  Germany","Darmstadt"," Germany","Darmstadt, Hesse, Germany","49.872775","8.651177","906.615","4275.613","2","0"
"Turku,  Finland","Turku"," Finland","Turku, Turun seutukunta, Southwest Finland, South-Western Finland, Mainland Finland, Finland","60.4517531","22.2670522","924.398","5045.771","1","0"
"Helsinki,  Finland","Helsinki"," Finland","Helsinki, Helsinki sub-region, Uusimaa, Southern Finland, Mainland Finland, Finland","60.1674881","24.9427473","953.078","5207.012","1","0"
"Catania,  Italy","Catania"," Italy","Catania, Sicily, Italy","37.5022355","15.08738","962.148","4752.542","2","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","972.365","4840.287","2","0"
"Milan,  Italy","Milan"," Italy","Milan, Lombardy, Italy","45.4668","9.1905","1018.479","4352.768","3","0"
"Manchester,  United Kingdom","Manchester"," United Kingdom","Manchester, Greater Manchester, North West England, England, United Kingdom","53.4794892","-2.2451148","1055.598","5539.682","2","0"
