"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Havana,  Cuba","Havana"," Cuba","Havana, La Habana Vieja, Cuba","23.135305","-82.3589631","0.0","0.0","0","14"
"Santa Clara,  Cuba","Santa Clara"," Cuba","Santa Clara, Villa Clara, Cuba","22.406572","-79.965149","30.912","1033.839","0","2"
"Bucaramanga,  Colombia","Bucaramanga"," Colombia","Bucaramanga, Metropolitana, Santander, Colombia","7.1114611","-73.1172869","752.765","4074.735","1","0"
"Cali,  Colombia","Cali"," Colombia","Cali, Sur, Valle del Cauca, Pacífica, Colombia","3.4517923","-76.5324943","836.882","4553.417","1","0"
"San Miguel,  Ecuador","San Miguel"," Ecuador","San Miguel, Bolívar, 020301, Ecuador","-1.81205745","-79.12726197690662","1021.564","5592.041","1","0"
"Lima,  Peru","Lima"," Peru","Lima, Province of Lima, Lima Metropolitan Area, Lima, Peru","-12.0621065","-77.0365256","1310.503","7912.867","1","0"
"Norman,  United States","Norman"," United States","Norman, Cleveland County, Oklahoma, United States","35.2225717","-97.4394816","1467.194","7931.314","2","0"
"Tocantins,  Brazil","Tocantins"," Brazil","Tocantins, North Region, Brazil","-10.8855129","-48.3716912","1741.032","10581.296","1","0"
"Cordoba,  Argentina","Cordoba"," Argentina","Cordoba, Municipio de Córdoba, Pedanía Capital, Departamento Capital, Córdoba, X5000, Argentina","-31.4173391","-64.183319","2088.434","12734.499","1","0"
"Campinas,  Brazil","Campinas"," Brazil","Campinas, Região Imediata de Campinas, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Southeast Region, Brazil","-22.90556","-47.06083","2094.25","12770.546","1","0"
"Niterói,  Brazil","Niterói"," Brazil","Niterói, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil","-22.8832371","-43.1154552","2178.716","13294.066","1","0"
"Porto,  Portugal","Porto"," Portugal","Porto, North, Portugal","41.1494512","-8.6107884","2298.157","14034.365","1","0"
"Nantes,  France","Nantes"," France","Nantes, Loire-Atlantique, Pays de la Loire, Metropolitan France, France","47.2186371","-1.5541362","2443.54","14935.45","1","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","2663.894","16301.211","1","0"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","2725.951","16685.843","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","2742.965","16791.295","1","0"
"Dubna,  Russia","Dubna"," Russia","Dubna, Moscow Oblast, Central Federal District, 141980, Russia","56.7362705","37.1623696","3098.472","18994.732","1","0"
"Mexico City,  Mexico","Mexico City"," Mexico","Mexico City, Mexico","19.4326296","-99.1331785","3320.102","17848.598","5","0"
"Beersheba,  Israel","Beersheba"," Israel","Beersheba, Beersheba Subdistrict, South District, Israel","31.2457442","34.7925181","3582.988","21997.771","1","0"
"Saitama Prefecture,  Japan","Saitama Prefecture"," Japan","Saitama Prefecture, Japan","35.9754168","139.4160114","3941.829","24221.876","1","0"
"Xinjiang,  China","Xinjiang"," China","Xinjiang, China","42.4804953","85.4633464","4103.711","25225.219","1","0"
"Darmstadt,  Germany","Darmstadt"," Germany","Darmstadt, Hesse, Germany","49.872775","8.651177","5316.569","32532.886","2","0"
"Santiago,  Chile","Santiago"," Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","-33.4377756","-70.6504502","6308.413","38470.7","3","0"
"Jerusalem,  Israel","Jerusalem"," Israel","Jerusalem, Jerusalem Subdistrict, Jerusalem District, Israel","31.79592425","35.21198075969497","7164.973","43989.325","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","7886.631","48462.176","2","0"
"Frankfurt,  Germany","Frankfurt"," Germany","Frankfurt, Hesse, Germany","50.1106444","8.6820917","10626.417","65024.116","4","0"
