"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","0.0","0.0","0","1"
"Bordeaux,  France","Bordeaux"," France","Bordeaux, Gironde, New Aquitaine, Metropolitan France, France","44.841225","-0.5800364","274.106","1108.566","1","0"
"Nantes,  France","Nantes"," France","Nantes, Loire-Atlantique, Pays de la Loire, Metropolitan France, France","47.2186371","-1.5541362","358.671","1551.335","1","0"
"Geneva,  Switzerland","Geneva"," Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","442.59","2045.769","1","0"
"Bologna,  Italy","Bologna"," Italy","Bologna, Emilia-Romagna, Italy","44.4937577","11.3430308","510.074","2625.322","1","0"
"Brussels,  Belgium","Brussels"," Belgium","Brussels, City of Brussels, Brussels-Capital, Belgium","50.8465573","4.351697","510.908","2632.489","1","0"
"Leuven,  Belgium","Leuven"," Belgium","Leuven, Flemish Brabant, Flanders, Belgium","50.879202","4.7011675","514.642","2664.56","1","0"
"Birmingham,  United Kingdom","Birmingham"," United Kingdom","Birmingham, West Midlands Combined Authority, West Midlands, England, United Kingdom","52.4796992","-1.9026911","518.571","2696.62","1","0"
"Ferrara,  Italy","Ferrara"," Italy","Ferrara, Emilia-Romagna, Italy","44.766764249999994","11.827938995640167","520.925","2715.298","1","0"
"Nottingham,  United Kingdom","Nottingham"," United Kingdom","Nottingham, Nottinghamshire, East Midlands, England, United Kingdom","52.9534193","-1.1496461","533.448","2814.662","1","0"
"Cologne,  Germany","Cologne"," Germany","Cologne, North Rhine-Westphalia, Germany","50.938361","6.959974","539.455","2860.861","1","0"
"Nijmegen,  Netherlands","Nijmegen"," Netherlands","Nijmegen, Gelderland, Netherlands","51.8474946","5.8637771","552.148","2933.091","1","0"
"Munich,  Germany","Munich"," Germany","Munich, Bavaria, Germany","48.1371079","11.5753822","558.452","2968.966","1","0"
"Naples,  Italy","Naples"," Italy","Naples, Napoli, Campania, Italy","40.8359336","14.2487826","568.523","3026.276","1","0"
"Lancaster,  United Kingdom","Lancaster"," United Kingdom","Lancaster, Lancashire, North West England, England, United Kingdom","54.0484068","-2.7990345","569.98","3034.567","1","0"
"Hanover,  Germany","Hanover"," Germany","Hanover, Region Hannover, Lower Saxony, Germany","52.3744779","9.7385532","626.017","3353.453","1","0"
"Glasgow,  United Kingdom","Glasgow"," United Kingdom","Glasgow, Glasgow City, Scotland, G2 9SD, United Kingdom","55.8609825","-4.2488787","640.449","3435.581","1","0"
"St Andrews,  United Kingdom","St Andrews"," United Kingdom","St Andrews, Fife, Scotland, KY16 9PA, United Kingdom","56.3403902","-2.7955844","659.453","3543.731","1","0"
"Prague,  Czechia","Prague"," Czechia","Prague, Czechia","50.0596288","14.446459273258009","659.648","3544.837","1","0"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","672.669","3618.934","1","0"
"Berlin,  Germany","Berlin"," Germany","Berlin, 10117, Germany","52.5170365","13.3888599","693.272","3736.182","1","0"
"Marseille,  France","Marseille"," France","Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, Metropolitan France, 13000, France","43.2961743","5.3699525","748.36","3265.079","2","0"
"Turku,  Finland","Turku"," Finland","Turku, Turun seutukunta, Southwest Finland, South-Western Finland, Mainland Finland, Finland","60.4517531","22.2670522","1040.94","5700.974","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","1124.76","5982.638","2","0"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","1368.654","7370.553","2","0"
"Stockholm,  Sweden","Stockholm"," Sweden","Stockholm, Stockholms kommun, Stockholm County, 111 29, Sweden","59.3251172","18.0710935","1898.547","10371.24","2","0"
"Groningen,  Netherlands","Groningen"," Netherlands","Groningen, Netherlands","53.2190652","6.5680077","2424.714","12962.247","4","0"
"Padua,  Italy","Padua"," Italy","Padua, Padova, Veneto, Italy","45.4077172","11.8734455","2634.905","13816.743","5","0"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","3066.656","12137.18","12","0"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","3790.156","23072.152","2","0"
"Melbourne,  Australia","Melbourne"," Australia","Melbourne, City of Melbourne, Victoria, Australia","-37.8142176","144.9631608","5619.703","34621.367","1","0"
"Beijing,  China","Beijing"," China","Beijing, Dongcheng District, Beijing, 100010, China","39.906217","116.3912757","6018.85","36885.634","2","0"
"Santiago,  Chile","Santiago"," Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","-33.4377756","-70.6504502","6973.071","42799.917","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","7015.415","43062.361","2","0"
"Copenhagen,  Denmark","Copenhagen"," Denmark","Copenhagen, Copenhagen Municipality, Capital Region of Denmark, 1357, Denmark","55.6867243","12.5700724","9951.438","53913.317","13","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","10901.223","57855.277","20","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","16433.224","86432.0","31","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","21579.626","101076.346","48","0"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","22935.837","116234.154","46","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","22980.224","119945.306","44","0"
