"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Charlottesville,  United States","Charlottesville"," United States","Charlottesville, Virginia, United States","38.029306","-78.4766781","0.0","0.0","0","41"
"Greenbelt,  United States","Greenbelt"," United States","Greenbelt, Good Luck Road, New Carrollton, Prince George's County, Maryland, 20706, United States","38.9937333","-76.883065797021","10.482","350.568","0","1"
"Green Bank Telescope,  United States","Green Bank Telescope"," United States","Green Bank Telescope, Slavin Hollow Road, Pocahontas County, West Virginia, 24944, United States","38.4330645","-79.83986281512446","22.829","763.5","0","3"
"University of Maryland,  United States","University of Maryland"," United States","University of Maryland, College Park, University Boulevard East, Berwyn, College Park, Prince George's County, Maryland, 20740, United States","38.99203005","-76.94610290199051","40.87","1366.889","0","4"
"Washington,  United States","Washington"," United States","Washington, District of Columbia, United States","38.8949924","-77.0365581","75.622","2529.165","0","8"
"Princeton,  United States","Princeton"," United States","Princeton, Mercer County, New Jersey, United States","40.3492744","-74.6592958","222.692","836.002","1","0"
"New Haven,  United States","New Haven"," United States","New Haven, New Haven County, Connecticut, United States","41.298434349999994","-72.93102342707913","290.683","1195.357","1","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","303.032","1260.017","1","0"
"Ann Arbor,  United States","Ann Arbor"," United States","Ann Arbor, Washtenaw County, Michigan, United States","42.2681569","-83.7312291","310.308","1298.116","1","0"
"Cambridge,  United States","Cambridge"," United States","Cambridge, Middlesex County, Massachusetts, United States","42.3750997","-71.1056157","364.262","1580.608","1","0"
"Boston,  United States","Boston"," United States","Boston, Suffolk County, Massachusetts, United States","42.3602534","-71.0582912","365.114","1585.072","1","0"
"Evanston,  United States","Evanston"," United States","Evanston, Evanston Township, Cook County, Illinois, United States","42.0447388","-87.6930459","406.94","1804.067","1","0"
"Montreal,  Canada","Montreal"," Canada","Montreal, Urban agglomeration of Montreal, Montreal (06), Quebec, Canada","45.4972159","-73.6103642","414.888","1845.681","1","0"
"Cornell,  United States","Cornell"," United States","Cornell, Livingston County, Illinois, United States","40.9900326","-88.7292337","420.841","1876.851","1","0"
"Norman,  United States","Norman"," United States","Norman, Cleveland County, Oklahoma, United States","35.2225717","-97.4394816","640.382","3435.205","1","0"
"Amherst,  United States","Amherst"," United States","Amherst, Hampshire County, Massachusetts, United States","42.3685658","-72.505714","659.263","2798.577","2","0"
"College Station,  United States","College Station"," United States","College Station, Brazos County, Texas, United States","30.5955289","-96.3071042","679.907","3660.128","1","0"
"Columbus,  United States","Columbus"," United States","Columbus, Franklin, Ohio, United States","39.9622601","-83.0007065","700.398","2676.412","3","0"
"Boulder,  United States","Boulder"," United States","Boulder, Boulder County, Colorado, United States","40.0149856","-105.270545","850.943","4632.801","1","0"
"Laramie,  United States","Laramie"," United States","Laramie, Albany County, Wyoming, United States","41.311367","-105.591101","859.147","4678.921","1","0"
"Gainesville,  United States","Gainesville"," United States","Gainesville, Alachua County, Florida, United States","29.6519684","-82.3249846","873.008","3986.992","2","0"
"Los Alamos,  United States","Los Alamos"," United States","Los Alamos, Los Alamos County, New Mexico, United States","35.893533500000004","-106.28970107056452","906.764","4946.628","1","0"
"Albuquerque,  United States","Albuquerque"," United States","Albuquerque, Bernalillo County, New Mexico, United States","35.0841034","-106.650985","926.2","5055.901","1","0"
"Tegucigalpa,  Honduras","Tegucigalpa"," Honduras","Tegucigalpa, Distrito Central, Francisco Morazán, Honduras","14.1056861","-87.204676","1021.53","5591.853","1","0"
"Guanajuato,  Mexico","Guanajuato"," Mexico","Guanajuato, Mexico","20.9876996","-101.0","1049.147","5747.117","1","0"
"Northridge,  United States","Northridge"," United States","Northridge, Los Angeles, California, United States","34.2345615","-118.5369316","1230.604","7189.197","1","0"
"Gresham,  United States","Gresham"," United States","Gresham, Multnomah County, Oregon, United States","45.4997475","-122.4309766","1245.106","7381.039","1","0"
"University of California,  United States","University of California"," United States","University of California, Berkeley, Derby Street, Claremont, Berkeley, Alameda County, California, 94720-1076, United States","37.8753497","-122.23963364918777","1261.759","7601.348","1","0"
"Stanford,  United States","Stanford"," United States","Stanford, Palo Alto, Santa Clara County, California, United States","37.426540700000004","-122.17029258409187","1262.745","7614.39","1","0"
"Gothenburg,  Sweden","Gothenburg"," Sweden","Gothenburg, Göteborgs Stad, Västra Götaland County, 41106, Sweden","57.7072326","11.9670171","2144.842","13084.115","1","0"
