location,city,country,address,latitude,longitude,co2_kg,distance_km,plane trips_amount,train trips_amount
"Crete,  Greece",Crete, Greece,"Crete, Region of Crete, Greece",35.3084749,24.4633207242,0,0,0,3
"Munich,  Germany",Munich, Germany,"Munich, Bavaria, Germany",48.1371079,11.5753822,661.536,3555.582,1,0
"Garching bei München,  Germany",Garching bei München, Germany,"Garching bei München, Landkreis München, Bavaria, 85748, Germany",48.2513878,11.6509662,663.604,3567.351,1,0
"Paris,  France",Paris, France,"Paris, Ile-de-France, Metropolitan France, France",48.8566969,2.3514616,863.25,4701.99,1,0
"Ghent,  Belgium",Ghent, Belgium,"Ghent, Gent, East Flanders, Flanders, Belgium",51.0538286,3.7250121,884.618,4822.124,1,0
"Madrid,  Spain",Madrid, Spain,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain",40.4167047,-3.7035825,925.349,5051.114,1,0
"Preston,  United Kingdom",Preston, United Kingdom,"Preston, Lancashire, North West England, England, United Kingdom",53.7593363,-2.6992717,1072.838,5880.308,1,0
"Porto,  Portugal",Porto, Portugal,"Porto, North, Portugal",41.1494512,-8.6107884,1073.599,5884.59,1,0
"Lisbon,  Portugal",Lisbon, Portugal,"Lisbon, Grande Lisboa, Área Metropolitana de Lisboa, Portugal",38.7077507,-9.1365919,1090.741,5980.962,1,0
"Heidelberg,  Germany",Heidelberg, Germany,"Heidelberg, Baden-Württemberg, Germany",49.4093582,8.694724,1497.184,8101.978,2,0
"St Andrews,  United Kingdom",St Andrews, United Kingdom,"St Andrews, Fife, Scotland, KY16 9PA, United Kingdom",56.3403902,-2.7955844,2267.021,12442.827,2,0
"Boston,  United States",Boston, United States,"Boston, Suffolk County, Massachusetts, United States",42.3602534,-71.0582912,2568.641,15710.829,1,0
"Amherst,  United States",Amherst, United States,"Amherst, Hampshire County, Massachusetts, United States",42.3685658,-72.505714,2601.389,15913.803,1,0
"Toronto,  Canada",Toronto, Canada,"Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347,2727.348,16694.497,1,0
