"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Antalya,  Turkey","Antalya"," Turkey","Antalya, Muratpaşa, Antalya, Mediterranean Region, 07010, Turkey","36.9009641","30.6954846","0.0","0.0","0","12"
"Kyiv,  Ukraine","Kyiv"," Ukraine","Kyiv, Ukraine","50.4500336","30.5241361","566.243","3013.304","1","0"
"Turin,  Italy","Turin"," Italy","Turin, Torino, Piemont, Italy","45.0677551","7.6824892","783.411","4249.132","1","0"
"Loughborough,  United Kingdom","Loughborough"," United Kingdom","Loughborough, Charnwood, Leicestershire, East Midlands, England, LE11 5BJ, United Kingdom","52.7723859","-1.2077985","1105.911","6066.248","1","0"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","1278.309","6856.434","2","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","1933.663","10568.667","2","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","2387.303","12958.344","3","0"
"Guangzhou City,  China","Guangzhou City"," China","Guangzhou City, Guangdong Province, China","23.1301964","113.2592945","2569.458","15715.897","1","0"
"Sjanghai,  China","Sjanghai"," China","Sjanghai, Huangpu District, Shanghai, 200001, China","31.2322758","121.4692071","2632.189","16104.701","1","0"
"Seattle,  United States","Seattle"," United States","Seattle, King County, Washington, United States","47.6038321","-122.3300624","3339.399","20488.005","1","0"
"Kunming,  China","Kunming"," China","Kunming, Yunnan, China","24.8843019","102.8324209","8980.533","54822.893","4","0"
