"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","0.0","0.0","0","29"
"Bratislava,  Slovakia","Bratislava"," Slovakia","Bratislava, Region of Bratislava, Slovakia","48.1516988","17.1093063","3.288","109.983","0","1"
"Munich,  Germany","Munich"," Germany","Munich, Bavaria, Germany","48.1371079","11.5753822","21.274","711.518","0","1"
"Belgrade,  Serbia","Belgrade"," Serbia","Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","44.8178131","20.4568974","29.276","979.143","0","1"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","125.476","4196.532","0","6"
"Prague,  Czechia","Prague"," Czechia","Prague, Czechia","50.0596288","14.446459273258009","134.012","4482.017","0","9"
"Budapest,  Hungary","Budapest"," Hungary","Budapest, V. kerület, Central Hungary, Hungary","47.4983815","19.0404707","140.86","4711.05","0","11"
"Innsbruck,  Austria","Innsbruck"," Austria","Innsbruck, Tyrol, Austria","47.2654296","11.3927685","277.565","9283.108","0","12"
"Sofia,  Bulgaria","Sofia"," Bulgaria","Sofia, Sofia City, Sofia-City, Bulgaria","42.6978634","23.3221789","374.626","1634.873","1","0"
"Vilnius,  Lithuania","Vilnius"," Lithuania","Vilnius, Vilnius city municipality, Vilnius County, Lithuania","54.6870458","25.2829111","424.25","1894.701","1","0"
"Kyiv,  Ukraine","Kyiv"," Ukraine","Kyiv, Ukraine","50.4500336","30.5241361","449.745","2107.209","1","0"
"Cambridge,  United Kingdom","Cambridge"," United Kingdom","Cambridge, Cambridgeshire, East of England, England, United Kingdom","52.197584649999996","0.13915373736874398","491.825","2468.602","1","0"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","672.669","3618.934","1","0"
"Porto,  Portugal","Porto"," Portugal","Porto, North, Portugal","41.1494512","-8.6107884","779.604","4227.468","1","0"
"Bologna,  Italy","Bologna"," Italy","Bologna, Emilia-Romagna, Italy","44.4937577","11.3430308","834.718","3390.616","3","0"
"Yerevan,  Armenia","Yerevan"," Armenia","Yerevan, Armenia","40.1776121","44.5125849","879.909","4795.651","1","0"
"Jerusalem,  Israel","Jerusalem"," Israel","Jerusalem, Jerusalem Subdistrict, Jerusalem District, Israel","31.79592425","35.21198075969497","886.658","4833.592","1","0"
"Strasbourg,  France","Strasbourg"," France","Strasbourg, Bas-Rhin, Grand Est, Metropolitan France, France","48.584614","7.7507127","917.776","3825.499","3","0"
"Stockholm,  Sweden","Stockholm"," Sweden","Stockholm, Stockholms kommun, Stockholm County, 111 29, Sweden","59.3251172","18.0710935","986.797","4964.225","2","0"
"Copenhagen,  Denmark","Copenhagen"," Denmark","Copenhagen, Copenhagen Municipality, Capital Region of Denmark, 1357, Denmark","55.6867243","12.5700724","1185.378","5226.629","3","0"
"Lyon,  France","Lyon"," France","Lyon, Métropole de Lyon, Departemental constituency of Rhône, Auvergne-Rhône-Alpes, Metropolitan France, France","45.7578137","4.8320114","1236.636","5495.012","3","0"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","1309.032","5220.824","5","0"
"Gothenburg,  Sweden","Gothenburg"," Sweden","Gothenburg, Göteborgs Stad, Västra Götaland County, 41106, Sweden","57.7072326","11.9670171","1378.919","6576.565","3","0"
"Islamabad,  Pakistan","Islamabad"," Pakistan","Islamabad, Islamabad Capital Territory, 44000, Pakistan","33.6938118","73.0651511","1616.283","9808.1","1","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","1698.091","6931.271","6","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","1774.011","7655.398","5","0"
"Saint Petersburg,  Russia","Saint Petersburg"," Russia","Saint Petersburg, Northwestern Federal District, 190000, Russia","59.938732","30.316229","1779.551","9499.837","3","0"
"Ankara,  Turkey","Ankara"," Turkey","Ankara, Çankaya, Ankara, Central Anatolia Region, 06420, Turkey","39.9207893","32.8540412","1799.146","9611.347","3","0"
"Cologne,  Germany","Cologne"," Germany","Cologne, North Rhine-Westphalia, Germany","50.938361","6.959974","2076.694","8913.59","6","0"
"Tehran,  Iran","Tehran"," Iran","Tehran, بخش مرکزی شهرستان تهران, Tehran County, Iran","35.6892523","51.3896004","2313.971","12706.787","2","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","2493.995","13356.504","4","0"
"Bangkok,  Thailand","Bangkok"," Thailand","Bangkok, Phra Borom Maha Ratchawang Subdistrict, Phra Nakhon District, Bangkok, 10200, Thailand","13.7544238","100.4930399","2757.264","16879.922","1","0"
"City of Edinburgh,  United Kingdom","City of Edinburgh"," United Kingdom","City of Edinburgh, Scotland, United Kingdom","55.9533456","-3.1883749","2962.913","15815.961","5","0"
"Mexico City,  Mexico","Mexico City"," Mexico","Mexico City, Mexico","19.4326296","-99.1331785","3309.495","20302.654","1","0"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","3444.409","17294.24","7","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","3560.408","16535.2","8","0"
"Tbilisi,  Georgia","Tbilisi"," Georgia","Tbilisi, Georgia","41.6934591","44.8014495","4289.486","23359.482","5","0"
"Warsaw,  Poland","Warsaw"," Poland","Warsaw, Masovian Voivodeship, Poland","52.2319581","21.0067249","5217.03","21109.93","19","0"
"Seoul,  South Korea","Seoul"," South Korea","Seoul, Nowon-gu, South Korea","37.5666791","126.9782914","5407.838","33098.57","2","0"
"Taipei,  Taiwan","Taipei"," Taiwan","Taipei, Taiwan","25.0375198","121.5636796","5876.684","36004.485","2","0"
"Brussels,  Belgium","Brussels"," Belgium","Brussels, City of Brussels, Brussels-Capital, Belgium","50.8465573","4.351697","6176.149","27438.246","15","0"
"São Paulo,  Brazil","São Paulo"," Brazil","São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Southeast Region, Brazil","-23.5506507","-46.6333824","6610.94","40555.418","2","0"
"Kolkata,  India","Kolkata"," India","Kolkata, Howrah, Thakurpukur Maheshtala, Howrah, West Bengal, 711101, India","22.5414185","88.35769124388872","6728.424","41073.938","3","0"
"Autonomous City of Buenos Aires,  Argentina","Autonomous City of Buenos Aires"," Argentina","Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","-34.6075682","-58.4370894","7691.891","47255.176","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","11922.145","73055.06","4","0"
"Santiago,  Chile","Santiago"," Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","-33.4377756","-70.6504502","12206.379","75026.397","3","0"
"Cambridge,  United States","Cambridge"," United States","Cambridge, Middlesex County, Massachusetts, United States","42.3750997","-71.1056157","14901.847","90894.35","7","0"
"Canberra,  Australia","Canberra"," Australia","Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia","-35.2975906","149.1012676","15507.009","95483.76","3","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","15860.658","96837.074","7","0"
