location,city,country,address,latitude,longitude,co2_kg,distance_km,plane trips_amount,train trips_amount
"Chania, Crete, Greece",Chania,Greece,"Chania, Crete, Greece",35.5038795831047,24.0305027886726,0,0,0,0
"Heraklion, Crete,  Greece",Heraklion, Greece,"Crete, Region of Crete, Greece",35.3084749,24.4633207242029,11.047,369.467,0,4
"Athens,  Greece",Athens, Greece,"Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 10667, Greece",37.9839412,23.7283052,165.094,5521.537,0,10
"Rome,  Italy",Rome, Italy,"Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,489.721,2450.528,1,0
"Szeged,  Hungary",Szeged, Hungary,"Szeged, Szegedi járás, Csongrád-Csanád County, Southern Great Plain, Great Plain and North, Hungary",46.2546312,20.1486016,492.6,2475.259,1,0
"Cagliari,  Italy",Cagliari, Italy,"Cagliari, Sardinia, Italy",39.2169525,9.1128513,526.148,2756.737,1,0
"Budapest,  Hungary",Budapest, Hungary,"Budapest, V. kerület, Central Hungary, Hungary",47.4983815,19.0404707,530.35,2790.08,1,0
"Warsaw,  Poland",Warsaw, Poland,"Warsaw, Masovian Voivodeship, Poland",52.2319581,21.0067249,695.477,3748.727,1,0
"Grenoble,  France",Grenoble, France,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",45.1875602,5.7357819,697.176,3758.397,1,0
"Montpellier,  France",Montpellier, France,"Montpellier, Hérault, Occitania, Metropolitan France, France",43.6112422,3.8767337,718.661,3880.659,1,0
"Barcelona,  Spain",Barcelona, Spain,"Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain",41.3828939,2.1774322,741.204,4008.947,1,0
"Zeuthen,  Germany",Zeuthen, Germany,"Zeuthen, Dahme-Spreewald, Brandenburg, 15738, Germany",52.3508259,13.6293881,755.118,4088.124,1,0
"Potsdam,  Germany",Potsdam, Germany,"Potsdam, Brandenburg, Germany",52.4009309,13.0591397,763.309,4134.738,1,0
"Hamburg,  Germany",Hamburg, Germany,"Hamburg, Germany",53.550341,10.000654,839.302,4567.185,1,0
"Liverpool,  United Kingdom",Liverpool, United Kingdom,"Liverpool, North West England, England, United Kingdom",53.4071991,-2.99168,1055.911,5785.143,1,0
"Catania,  Italy",Catania, Italy,"Catania, Sicily, Italy",37.5022355,15.08738,1136.004,4968.113,3,0
"Belfast,  United Kingdom",Belfast, United Kingdom,"Belfast, County Antrim, Northern Ireland, BT1 5GS, United Kingdom",54.5964411,-5.9302761,1138.732,6250.77,1,0
"Sharjah,  United Arab Emirates",Sharjah, United Arab Emirates,"Sharjah, Sharjah Emirate, United Arab Emirates",25.3461498,55.4210633,1164.969,6398.277,1,0
"San Cristóbal de La Laguna,  Spain",San Cristóbal de La Laguna, Spain,"San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canary Islands, Spain",28.4857715,-16.3159422,1277.937,7711.024,1,0
"Heidelberg,  Germany",Heidelberg, Germany,"Heidelberg, Baden-Württemberg, Germany",49.4093582,8.694724,1468.095,7936.44,2,0
"Osservatorio astrofisico di Arcetri,  Italy",Osservatorio astrofisico di Arcetri, Italy,"Osservatorio astrofisico di Arcetri, Via Guglielmo Righini, Pian dei Giullari, Quartiere 3, Florence, Metropolitan City of Florence, Tuscany, 50125, Italy",43.75018505,11.2541735578515,1612.434,8539.919,3,0
"Bordeaux,  France",Bordeaux, France,"Bordeaux, Gironde, New Aquitaine, Metropolitan France, France",44.841225,-0.5800364,1704.914,9282.623,2,0
"Pune,  India",Pune, India,"Pune, Pune District, Maharashtra, India",18.521428,73.8544541,1719.26,10446.35,1,0
"Cambridge,  United Kingdom",Cambridge, United Kingdom,"Cambridge, Cambridgeshire, East of England, England, United Kingdom",52.19758465,0.139153737368744,1934.179,10571.564,2,0
"Bengaluru,  India",Bengaluru, India,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",12.9791198,77.5912997,1936.397,11792.174,1,0
"Kharagpur,  India",Kharagpur, India,"Kharagpur, Munger, Bihar, India",25.13317305,86.5250403633979,1973.592,12022.709,1,0
"Belgrade,  Serbia",Belgrade, Serbia,"Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia",44.8178131,20.4568974,2276.918,10778.185,5,0
"Abu Dhabi,  United Arab Emirates",Abu Dhabi, United Arab Emirates,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",24.4538352,54.3774014,2298.878,12621.931,2,0
"Quebec City,  Canada",Quebec City, Canada,"Quebec City, Québec (Agglomération), Capitale-Nationale, Quebec, Canada",46.8259601,-71.2352226,2478.137,15149.882,1,0
"Cape Town,  South Africa",Cape Town, South Africa,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",-33.928992,18.417396,2532.508,15486.878,1,0
"Beijing,  China",Beijing, China,"Beijing, Dongcheng District, Beijing, 100010, China",39.906217,116.3912757,2535.005,15502.354,1,0
"Garching bei München,  Germany",Garching bei München, Germany,"Garching bei München, Landkreis München, Bavaria, 85748, Germany",48.2513878,11.6509662,2597.393,13944.902,4,0
"New York,  United States",New York, United States,"New York, United States",40.7127281,-74.0060152,2652.32,16229.477,1,0
"New Brunswick,  United States",New Brunswick, United States,"New Brunswick, Middlesex County, New Jersey, United States",40.4862174,-74.4518173,2666.932,16320.037,1,0
"Centre County,  United States",Centre County, United States,"Centre County, Pennsylvania, United States",40.9381735,-77.7865722,2733.419,16732.13,1,0
"Towson,  United States",Towson, United States,"Towson, Ruxton, Baltimore County, Maryland, United States",39.39645905,-76.6148148179099,2738.129,16761.319,1,0
"Washington,  United States",Washington, United States,"Washington, District of Columbia, United States",38.8949924,-77.0365581,2757.976,16884.333,1,0
"Charlottesville,  United States",Charlottesville, United States,"Charlottesville, Virginia, United States",38.029306,-78.4766781,2808.935,17200.176,1,0
"Hong Kong Island,  China",Hong Kong Island, China,"Hong Kong Island, Hong Kong, China",22.2793278,114.1628131,2810.602,17210.509,1,0
"Ann Arbor,  United States",Ann Arbor, United States,"Ann Arbor, Washtenaw County, Michigan, United States",42.2681569,-83.7312291,2834.332,17357.586,1,0
"Raleigh,  United States",Raleigh, United States,"Raleigh, Wake County, North Carolina, United States",35.7803977,-78.6390989,2859.806,17515.478,1,0
"West Lafayette,  United States",West Lafayette, United States,"West Lafayette, Tippecanoe County, Indiana, United States",40.4258686,-86.9080655,2942.434,18027.607,1,0
"Stockholm,  Sweden",Stockholm, Sweden,"Stockholm, Stockholms kommun, Stockholm County, 111 29, Sweden",59.3251172,18.0710935,2944.022,16097.714,3,0
"Palermo,  Italy",Palermo, Italy,"Palermo, Sicily, Italy",38.1112268,13.3524434,3047.653,13886.848,7,0
"Cardiff,  United Kingdom",Cardiff, United Kingdom,"Cardiff, Wales, CF, United Kingdom",51.4816546,-3.1791934,3062.725,16765.069,3,0
"Tohoku,  Japan",Tohoku, Japan,"Tohoku, Kamikita County, Aomori Prefecture, Japan",40.7279915,141.2579371,3064.061,18781.452,1,0
"Nagoya,  Japan",Nagoya, Japan,"Nagoya, Aichi Prefecture, Japan",35.1851045,136.8998438,3106.617,19045.216,1,0
"Calgary,  Canada",Calgary, Canada,"Calgary, Alberta, Canada",51.0460954,-114.065465,3117.21,19110.868,1,0
"Saitama Prefecture,  Japan",Saitama Prefecture, Japan,"Saitama Prefecture, Japan",35.9754168,139.4160114,3142.348,19266.677,1,0
"Kaleden,  Canada",Kaleden, Canada,"Kaleden, Area I (Skaha West/Kaleden/Apex), Regional District of Okanagan-Similkameen, British Columbia, V0H 1K0, Canada",49.3932656,-119.5988914,3233.361,19830.775,1,0
"Paris,  France",Paris, France,"Paris, Ile-de-France, Metropolitan France, France",48.8566969,2.3514616,3390.26,18455.234,4,0
"Los Alamos,  United States",Los Alamos, United States,"Los Alamos, Los Alamos County, New Mexico, United States",35.8935335,-106.289701070565,3440.183,21112.661,1,0
"Albuquerque,  United States",Albuquerque, United States,"Albuquerque, Bernalillo County, New Mexico, United States",35.0841034,-106.650985,3469.492,21294.32,1,0
"Amsterdam,  Netherlands",Amsterdam, Netherlands,"Amsterdam, North Holland, Netherlands",52.3727598,4.8936041,3530.097,19241.406,4,0
"Flagstaff,  United States",Flagstaff, United States,"Flagstaff, Coconino County, Arizona, United States",35.1987522,-111.6518229,3553.923,21817.625,1,0
"San Pedro,  Costa Rica",San Pedro, Costa Rica,"San Pedro, Cantón Montes de Oca, San Jose Province, 11501, Costa Rica",9.931519,-84.0503028,3569.543,21914.439,1,0
"Tempe,  United States",Tempe, United States,"Tempe, Maricopa County, Arizona, United States",33.4255056,-111.9400091,3610.916,22170.868,1,0
"Tucson,  United States",Tucson, United States,"Tucson, Pima County, Arizona, United States",32.2228765,-110.9748477,3629.219,22284.312,1,0
"Oakland,  United States",Oakland, United States,"Oakland, Alameda County, California, United States",37.8044557,-122.2713563,3632.979,22307.616,1,0
"Pasadena,  United States",Pasadena, United States,"Pasadena, California, United States",34.1476452,-118.1444779,3689.591,22658.5,1,0
"Santa Barbara,  United States",Santa Barbara, United States,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673,3704.245,22749.322,1,0
"La Plata,  Argentina",La Plata, Argentina,"La Plata, Partido de La Plata, Buenos Aires, Argentina",-34.9206797,-57.9537638,3759.916,23094.372,1,0
"Perth,  Australia",Perth, Australia,"Perth, City of Perth, Western Australia, 6000, Australia",-31.9527121,115.8604796,3953.616,24294.93,1,0
