"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Ensenada,  Mexico","Ensenada"," Mexico","Ensenada, Baja California, Mexico","31.8658887","-116.6029835","0.0","0.0","0","37"
"San Diego,  United States","San Diego"," United States","San Diego, San Diego County, California, United States","32.7174202","-117.1627728","12.956","433.296","0","2"
"Los Angeles,  United States","Los Angeles"," United States","Los Angeles, California, United States","34.0536909","-118.242766","17.185","574.736","0","1"
"Pasadena,  United States","Pasadena"," United States","Pasadena, California, United States","34.1476452","-118.1444779","69.75","2332.782","0","4"
"Nashville,  United States","Nashville"," United States","Nashville, Kingman County, Kansas, United States","37.4416863","-98.4225773","659.199","3542.283","1","0"
"Bellingham,  United States","Bellingham"," United States","Bellingham, Whatcom County, Washington, United States","48.7544012","-122.4788361","719.035","3882.789","1","0"
"Memphis,  United States","Memphis"," United States","Memphis, Shelby County, Tennessee, United States","35.1490215","-90.0516285","909.55","4962.295","1","0"
"Lexington,  United States","Lexington"," United States","Lexington, Fayette County, Kentucky, United States","38.0464066","-84.4970393","1090.453","5979.342","1","0"
"Highland Heights,  United States","Highland Heights"," United States","Highland Heights, Campbell County, Kentucky, 41099, United States","39.0330902","-84.4521512","1094.868","6004.163","1","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","1237.57","6977.949","1","0"
"Philadelphia,  United States","Philadelphia"," United States","Philadelphia, Philadelphia County, Pennsylvania, United States","39.9527237","-75.1635262","1262.107","7605.951","1","0"
"Princeton,  United States","Princeton"," United States","Princeton, Mercer County, New Jersey, United States","40.3492744","-74.6592958","1274.948","7692.501","1","0"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","1292.926","7803.926","1","0"
"Sunspot,  United States","Sunspot"," United States","Sunspot, Otero County, New Mexico, 88349, United States","32.7892103","-105.8185708","1324.39","6108.269","3","0"
