location,city,country,address,latitude,longitude,co2_kg,distance_km,plane trips_amount,train trips_amount
"Puerto Vallarta, Mexico",Puerto Vallarta,Mexico,"Puerto Vallarta, Mexico",20.6491772969138,-105.224708013776,0,0,0,0
"Tepic,  Mexico",Tepic, Mexico,"Tepic, Municipio de Tepic, Nayarit, 63009, Mexico",21.5043446,-104.894676,12.175,407.205,0,2
"Colima,  Mexico",Colima, Mexico,"Colima, Mexico",19.166667,-104,12.421,415.416,0,1
"Guadalajara,  Mexico",Guadalajara, Mexico,"Guadalajara, Jalisco, Mexico",20.6720375,-103.338396,23.422,783.345,0,2
"Guanajuato,  Mexico",Guanajuato, Mexico,"Guanajuato, Mexico",20.9876996,-101,231.264,880.662,1,0
"San Nicolás de los Garza,  Mexico",San Nicolás de los Garza, Mexico,"San Nicolás de los Garza, Nuevo León, Mexico",25.73584235,-100.266494516522,352.554,1519.31,1,0
"Cuernavaca,  Mexico",Cuernavaca, Mexico,"Cuernavaca, Morelos, 62000, Mexico",18.9218274,-99.2342282,625,2619.184,2,0
"Mountain View,  United States",Mountain View, United States,"Mountain View, Santa Clara County, California, United States",37.3893889,-122.0832101,906.638,4945.922,1,0
"University of California,  United States",University of California, United States,"University of California, Berkeley, Derby Street, Claremont, Berkeley, Alameda County, California, 94720-1076, United States",37.8753497,-122.239633649188,923.596,5041.263,1,0
"Moscow,  United States",Moscow, United States,"Moscow, Latah County, Idaho, United States",46.7323875,-117.0001651,1126.57,6182.393,1,0
"Seattle,  United States",Seattle, United States,"Seattle, King County, Washington, United States",47.6038321,-122.3300624,1218.483,6738.976,1,0
"Washington,  United States",Washington, United States,"Washington, District of Columbia, United States",38.8949924,-77.0365581,1218.587,6740.277,1,0
"Vancouver,  Canada",Vancouver, Canada,"Vancouver, District of North Vancouver, British Columbia, Canada",49.2608724,-123.1139529,1224.699,7111.079,1,0
"Carlisle,  United States",Carlisle, United States,"Carlisle, Cumberland County, Pennsylvania, 17013, United States",40.201499,-77.1890783,1228.352,6862.532,1,0
"Cambridge,  United States",Cambridge, United States,"Cambridge, Middlesex County, Massachusetts, United States",42.3750997,-71.1056157,1322.289,7985.917,1,0
"Ensenada,  Mexico",Ensenada, Mexico,"Ensenada, Baja California, Mexico",31.8658887,-116.6029835,1886.553,10108.747,3,0
"Green Bank Telescope,  United States",Green Bank Telescope, United States,"Green Bank Telescope, Slavin Hollow Road, Pocahontas County, West Virginia, 24944, United States",38.4330645,-79.8398628151245,2283.712,12536.667,2,0
"Santiago,  Chile",Santiago, Chile,"Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile",-33.4377756,-70.6504502,2306.293,14084.792,1,0
"Concepcion,  Chile",Concepcion, Chile,"Concepcion, Provincia de Concepción, Biobío Region, Chile",-36.8270795,-73.0502399,2365.736,14453.222,1,0
"Autonomous City of Buenos Aires,  Argentina",Autonomous City of Buenos Aires, Argentina,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina",-34.6075682,-58.4370894,2577.784,15767.502,1,0
"Montevideo,  Uruguay",Montevideo, Uruguay,"Montevideo, Uruguay",-34.9058916,-56.1913095,2633.508,16112.879,1,0
"Rio de Janeiro,  Brazil",Rio de Janeiro, Brazil,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil",-22.9110137,-43.2093727,2706.817,16567.247,1,0
"San Cristóbal de La Laguna,  Spain",San Cristóbal de La Laguna, Spain,"San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canary Islands, Spain",28.4857715,-16.3159422,2882.973,17659.063,1,0
"Paris,  France",Paris, France,"Paris, Ile-de-France, Metropolitan France, France",48.8566969,2.3514616,3099.331,19000.06,1,0
"Göttingen,  Germany",Göttingen, Germany,"Göttingen, Landkreis Göttingen, Lower Saxony, Germany",51.5328328,9.9351811,3204.404,19651.299,1,0
"Heidelberg,  Germany",Heidelberg, Germany,"Heidelberg, Baden-Württemberg, Germany",49.4093582,8.694724,3220.225,19749.357,1,0
"Toruń,  Poland",Toruń, Poland,"Toruń, Toruń County, Kuyavian-Pomeranian Voivodeship, Poland",53.0145361,18.5965831446516,3328.388,20419.755,1,0
"Bologna,  Italy",Bologna, Italy,"Bologna, Emilia-Romagna, Italy",44.4937577,11.3430308,3368.955,20671.189,1,0
"Vienna,  Austria",Vienna, Austria,"Vienna, Austria",48.2083537,16.3725042,3394.549,20829.824,1,0
"Triest,  Italy",Triest, Italy,"Triest, UTI Giuliana / Julijska MTU, Friuli-Venezia Giulia, Italy",45.6504806,13.7931263,3397.247,20846.542,1,0
"Ljubljana,  Slovenia",Ljubljana, Slovenia,"Ljubljana, Upravna Enota Ljubljana, 1000, Slovenia",46.0499803,14.5068602,3403.568,20885.721,1,0
"Perugia,  Italy",Perugia, Italy,"Perugia, Umbria, Italy",43.1070321,12.4029962099065,3419.261,20982.991,1,0
"Rome,  Italy",Rome, Italy,"Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,3445.202,21143.774,1,0
"Moscow,  Russia",Moscow, Russia,"Moscow, Central Federal District, Russia",55.7504461,37.6174943,3527.676,21654.948,1,0
"Amherst,  United States",Amherst, United States,"Amherst, Hampshire County, Massachusetts, United States",42.3685658,-72.505714,3867.61,23342.556,3,0
"Taipei,  Taiwan",Taipei, Taiwan,"Taipei, Taiwan",25.0375198,121.5636796,4180.08,25698.561,1,0
"Greenbelt,  United States",Greenbelt, United States,"Greenbelt, Good Luck Road, New Carrollton, Prince George's County, Maryland, 20706, United States",38.9937333,-76.883065797021,4885.162,27096.499,4,0
"São Paulo,  Brazil",São Paulo, Brazil,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Southeast Region, Brazil",-23.5506507,-46.6333824,5246.345,32097.634,2,0
"Puebla,  Mexico",Puebla, Mexico,"Puebla, Mexico",18.833333,-98,5776.616,25019.721,16,0
"Osservatorio astrofisico di Arcetri,  Italy",Osservatorio astrofisico di Arcetri, Italy,"Osservatorio astrofisico di Arcetri, Via Guglielmo Righini, Pian dei Giullari, Quartiere 3, Florence, Metropolitan City of Florence, Tuscany, 50125, Italy",43.75018505,11.2541735578515,6763.139,41498.749,2,0
"Warsaw,  Poland",Warsaw, Poland,"Warsaw, Masovian Voivodeship, Poland",52.2319581,21.0067249,6773.337,41561.96,2,0
"Tokyo,  Japan",Tokyo, Japan,"Tokyo, Japan",35.6828387,139.7594549,7003.681,42989.635,2,0
"Grenoble,  France",Grenoble, France,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",45.1875602,5.7357819,9701.813,59503.056,3,0
"Mexico City,  Mexico",Mexico City, Mexico,"Mexico City, Mexico",19.4326296,-99.1331785,9939.851,41591.97,32,0
"Tsukuba,  Japan",Tsukuba, Japan,"Tsukuba, Ibaraki Prefecture, Japan",36.0833877,140.0765098,10459.495,64199.182,3,0
