"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Palma,  Spain","Palma"," Spain","Palma, Balearic Islands, Spain","39.5695818","2.6500745","0.0","0.0","0","8"
"Osservatorio astrofisico di Arcetri,  Italy","Osservatorio astrofisico di Arcetri"," Italy","Osservatorio astrofisico di Arcetri, Via Guglielmo Righini, Pian dei Giullari, Quartiere 3, Florence, Metropolitan City of Florence, Tuscany, 50125, Italy","43.75018505","11.254173557851482","387.809","1703.898","1","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","444.935","2065.907","1","0"
"Catania,  Italy","Catania"," Italy","Catania, Sicily, Italy","37.5022355","15.08738","461.705","2209.923","1","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","482.351","2387.24","1","0"
"Graz,  Austria","Graz"," Austria","Graz, Styria, Austria","47.0708678","15.4382786","513.182","2652.014","1","0"
"Göttingen,  Germany","Göttingen"," Germany","Göttingen, Landkreis Göttingen, Lower Saxony, Germany","51.5328328","9.9351811","544.368","2888.821","1","0"
"Budapest,  Hungary","Budapest"," Hungary","Budapest, V. kerület, Central Hungary, Hungary","47.4983815","19.0404707","593.205","3166.736","1","0"
"Leeds,  United Kingdom","Leeds"," United Kingdom","Leeds, West Yorkshire, Yorkshire and the Humber, England, United Kingdom","53.7974185","-1.5437941","603.748","3226.73","1","0"
"Dublin,  Ireland","Dublin"," Ireland","Dublin, Dublin 1, Leinster, Ireland","53.3497645","-6.2602732","625.187","3348.734","1","0"
"Lubin,  Poland","Lubin"," Poland","Lubin, Lubin County, Lower Silesian Voivodeship, Poland","51.399678300000005","16.1993379441299","627.668","3362.853","1","0"
"Newcastle upon Tyne,  United Kingdom","Newcastle upon Tyne"," United Kingdom","Newcastle upon Tyne, Tyne and Wear, North East England, England, United Kingdom","54.9738474","-1.6131572","648.957","3483.998","1","0"
"Stará Lesná,  Slovakia","Stará Lesná"," Slovakia","Stará Lesná, District of Kežmarok, Region of Prešov, Eastern Slovakia, 059 52, Slovakia","49.13581465","20.300944872580757","653.096","3507.555","1","0"
"St Andrews,  United Kingdom","St Andrews"," United Kingdom","St Andrews, Fife, Scotland, KY16 9PA, United Kingdom","56.3403902","-2.7955844","706.928","3813.894","1","0"
"Oslo,  Norway","Oslo"," Norway","Oslo, Norway","59.9133301","10.7389701","856.337","4663.125","1","0"
"Stockholm,  Sweden","Stockholm"," Sweden","Stockholm, Stockholms kommun, Stockholm County, 111 29, Sweden","59.3251172","18.0710935","898.353","4899.34","1","0"
"Sheffield,  United Kingdom","Sheffield"," United Kingdom","Sheffield, Yorkshire and the Humber, England, United Kingdom","53.3806626","-1.4702278","1174.994","6268.506","2","0"
"Tomsk Oblast,  Russia","Tomsk Oblast"," Russia","Tomsk Oblast, Siberian Federal District, Russia","58.6124279","82.0475315","1894.394","11531.835","1","0"
"Novosibirsk,  Russia","Novosibirsk"," Russia","Novosibirsk, Novosibirsk Oblast, Siberian Federal District, 630000, Russia","55.0282171","82.9234509","1948.805","11869.075","1","0"
"Exeter,  United Kingdom","Exeter"," United Kingdom","Exeter, Devon, South West England, England, United Kingdom","50.725562","-3.5269108","2056.962","10644.427","4","0"
"D.A.V Sn.Sec.School,  India","D.A.V Sn.Sec.School"," India","D.A.V Sn.Sec.School,Lahore, Sarovar Path, Sector 8, Ward 1, Chandigarh, 160007, India","30.73780795","76.79670026921177","2171.022","13246.38","1","0"
"Nainital,  India","Nainital"," India","Nainital, India","29.2031392","79.4176945","2269.241","13855.145","1","0"
"Bhopal,  India","Bhopal"," India","Bhopal, Madhya Pradesh, 462001, India","23.2584857","77.401989","2331.502","14241.039","1","0"
"Tbilisi,  Georgia","Tbilisi"," Georgia","Tbilisi, Georgia","41.6934591","44.8014495","2441.464","14117.202","2","0"
"Orlando,  United States","Orlando"," United States","Orlando, Orange County, Florida, United States","28.5421109","-81.3790304","2473.273","15119.74","1","0"
"Huntsville,  United States","Huntsville"," United States","Huntsville, Madison County, Alabama, United States","34.729847","-86.5859011","2480.918","15167.119","1","0"
"Boulder,  United States","Boulder"," United States","Boulder, Boulder County, Colorado, United States","40.0149856","-105.270545","2790.355","17085.015","1","0"
"Morelia,  Mexico","Morelia"," Mexico","Morelia, Michoacán, 58000, Mexico","19.7027116","-101.1923818","3178.519","19490.863","1","0"
"Moffett Field Historical Society Museum,  United States","Moffett Field Historical Society Museum"," United States","Moffett Field Historical Society Museum, Building 126, Cummins Avenue, Ames Research Center, Santa Clara County, California, 94035-0016, United States","37.41129325","-122.05416980310586","3184.12","19525.581","1","0"
"Kyoto,  Japan","Kyoto"," Japan","Kyoto, Kyoto Prefecture, Japan","35.021041","135.7556075","3398.504","20854.335","1","0"
"San Cristóbal de La Laguna,  Spain","San Cristóbal de La Laguna"," Spain","San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canary Islands, Spain","28.4857715","-16.3159422","5500.416","29838.035","7","0"
"Greenbelt,  United States","Greenbelt"," United States","Greenbelt, Good Luck Road, New Carrollton, Prince George's County, Maryland, 20706, United States","38.9937333","-76.883065797021","8654.568","52802.558","4","0"
