"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Yerevan,  Armenia","Yerevan"," Armenia","Yerevan, Armenia","40.1776121","44.5125849","0.0","0.0","0","1"
"Byurakan,  Armenia","Byurakan"," Armenia","Byurakan, Ashtarak region, Aragatsotn Province, Armenia","40.338002","44.2714773","3.246","108.567","0","2"
"Crimea,  Ukraine","Crimea"," Ukraine","Crimea, Otamana Holovatoho Street, Peresyp, Suvorovs'kyi Rayon, Одеська міська громада, Odesa, Одеський район, Odesa Oblast, 65003, Ukraine","46.4986535","30.7215963","510.733","2630.985","1","0"
"Kerman Province,  Iran","Kerman Province"," Iran","Kerman Province, Iran","29.571858","57.301047","618.522","3310.806","1","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","670.731","3607.909","1","0"
"Stará Lesná,  Slovakia","Stará Lesná"," Slovakia","Stará Lesná, District of Kežmarok, Region of Prešov, Eastern Slovakia, 059 52, Slovakia","49.13581465","20.300944872580757","790.77","4291.008","1","0"
"Saint Petersburg,  Russia","Saint Petersburg"," Russia","Saint Petersburg, Northwestern Federal District, 190000, Russia","59.938732","30.316229","883.507","4815.877","1","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","979.448","5355.266","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","1003.025","5487.815","1","0"
"Jena,  Germany","Jena"," Germany","Jena, Thuringia, Germany","50.9281717","11.5879359","1022.273","5596.031","1","0"
"Bamberg,  Germany","Bamberg"," Germany","Bamberg, Bavaria, Germany","49.8916044","10.8868478","1031.834","5649.782","1","0"
"Lund,  Sweden","Lund"," Sweden","Lund, Lund Municipality, Skåne County, Sweden","55.7029296","13.1929449","1045.083","5724.268","1","0"
"Cambridge,  United Kingdom","Cambridge"," United Kingdom","Cambridge, Cambridgeshire, East of England, England, United Kingdom","52.197584649999996","0.13915373736874398","1231.505","7201.111","1","0"
"Southampton,  United Kingdom","Southampton"," United Kingdom","Southampton, South East England, England, United Kingdom","50.9025349","-1.404189","1246.783","7403.231","1","0"
"Chepelare,  Bulgaria","Chepelare"," Bulgaria","Chepelare, Smolyan, 4850, Bulgaria","41.7794009","24.65008380217745","1249.499","6692.485","2","0"
"Liverpool,  United Kingdom","Liverpool"," United Kingdom","Liverpool, North West England, England, United Kingdom","53.4071991","-2.99168","1266.072","7637.486","1","0"
"St Andrews,  United Kingdom","St Andrews"," United Kingdom","St Andrews, Fife, Scotland, KY16 9PA, United Kingdom","56.3403902","-2.7955844","1271.674","7672.206","1","0"
"Bengaluru,  India","Bengaluru"," India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India","12.9791198","77.5912997","1460.364","8841.711","1","0"
"San Cristóbal de La Laguna,  Spain","San Cristóbal de La Laguna"," Spain","San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canary Islands, Spain","28.4857715","-16.3159422","1848.594","11247.964","1","0"
